rxn	LB	UB
MAR03905	0	442.722
MAR03907	0	208.284
MAR04097	0	10.9586
MAR04099	0	4.33473
MAR04108	0	10.9586
MAR04133	0	10.9586
MAR04281	-642.965	642.965
MAR04388	-642.965	642.965
MAR04283	0	1.59244
MAR08357	0	573.796
MAR04379	0	9.20616
MAR04301	0	9.20616
MAR04355	0	2004.79
MAR04358	0	26.354
MAR04363	-172.128	172.128
MAR04365	-49.5665	49.5665
MAR04368	-139.368	139.368
MAR04370	0	16.474
MAR04371	0	49.5665
MAR04372	0	16.474
MAR04373	-443.61	443.61
MAR04375	-2004.79	2004.79
MAR04377	0	514.708
MAR04381	-54.8125	54.8125
MAR04391	-336.91	336.91
MAR04394	0	18.7135
MAR04396	-49.4983	49.4983
MAR04521	0	92.2619
MAR06412	0	4.0659
MAR07745	-18.0618	18.0618
MAR07747	0	3.74556
MAR08360	0	361.511
MAR08652	0	92.2619
MAR08757	0	2068.33
MAR03989	0	18.6294
MAR04122	0	12.9942
MAR04837	0	5.50979
MAR05395	0	1.49061
MAR05396	0	14.9438
MAR09727	0	14.9438
MAR05397	0	9.77989
MAR05398	0	35.9194
MAR05399	0	1.642
MAR05400	0	1.642
MAR05401	0	35.9194
MAR08568	0	142.469
MAR08569	0	142.469
MAR08570	0	142.469
MAR08571	0	142.469
MAR08572	0	142.469
MAR08573	0	142.469
MAR08574	0	142.469
MAR08575	0	142.469
MAR08576	0	142.469
MAR08577	0	142.469
MAR08578	0	142.469
MAR08579	0	142.469
MAR08581	0	142.469
MAR08591	0	1.35382
MAR08592	0	18.6294
MAR08580	0	142.469
MAR08582	0	142.469
MAR08587	0	1.35382
MAR08589	0	18.6294
MAR08583	0	1.35382
MAR08584	0	0.01
MAR08585	0	0.01
MAR03944	0	44.3905
MAR04128	-5.84414	5.84414
MAR04130	0	110.404
MAR04131	-31.6414	31.6414
MAR04132	0	31.6414
MAR04303	0	18.6294
MAR04414	0	110.404
MAR04415	0	0.01
MAR04416	0	205.835
MAR04774	-9.20616	9.20616
MAR04775	-9.20616	9.20616
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	4.57693
MAR08761	0	395.851
MAR08762	-2004.79	2004.79
MAR08764	0	0.01
MAR08766	-5.16643	5.16643
MAR08767	0	31.6414
MAR00454	0	1000
MAR04297	0	5.53615
MAR04310	0	395.851
MAR04315	-212.381	212.381
MAR04316	-5.16643	5.16643
MAR04317	0	11.9854
MAR04318	0	11.9854
MAR04319	0	0.669815
MAR04320	0	11.9854
MAR04356	0	2004.79
MAR04383	-4.6957	4.6957
MAR04385	0	15.5548
MAR04386	0	7.13019
MAR04387	0	7.13019
MAR04399	0	0.177418
MAR04400	0	17.9836
MAR04401	0	0.764006
MAR04402	-2.72201	2.72201
MAR04403	0	1000
MAR04490	0	0.669815
MAR04706	0	5.53615
MAR08768	0	17.9836
MAR04590	0	277.932
MAR04591	0	159.674
MAR04592	-5.16643	5.16643
MAR04593	0	212.381
MAR04594	0	18.5111
MAR04595	-17.7896	17.7896
MAR08341	0	208.284
MAR08342	-1000	1000
MAR08344	-208.284	208.284
MAR08352	-15.8749	15.8749
MAR08353	-1000	1000
MAR08726	0	19.1914
MAR08727	0	23.1351
MAR08728	0	1000
MAR08729	0	1.35677
MAR06537	-208.284	208.284
MAR01568	0	1.59244
MAR03853	0	95.9718
MAR03854	0	5.16643
MAR03855	0	5.16643
MAR03857	0	169.73
MAR03859	0	30.9954
MAR04087	0	0.364714
MAR04089	0	29.2191
MAR04091	0	0.364714
MAR04093	0	41.0025
MAR04095	0	41.0025
MAR04101	0	426.429
MAR04103	0	0.702175
MAR04143	0	164.218
MAR04193	0	26.354
MAR08497	0	208.284
MAR08498	0	2068.33
MAR08499	0	2068.33
MAR08500	0	208.284
MAR08501	0	199.351
MAR08502	-442.722	442.722
MAR08503	0	128.451
MAR08504	0	573.796
MAR08506	0	573.796
MAR08507	0	442.722
MAR08508	0	442.722
MAR08509	0	208.284
MAR08511	0	169.73
MAR08512	-30.9954	30.9954
MAR08514	0	30.9954
MAR08516	0	11.5775
MAR08517	0	1000
MAR04280	-3.66167	3.66167
MAR00153	0	10.9586
MAR03212	0	229.429
MAR03797	0	10.9586
MAR03800	0	15.2853
MAR04105	0	38.0158
MAR04106	0	38.0158
MAR04107	0	38.0158
MAR04282	0	56.9327
MAR04331	-10.9586	10.9586
MAR04459	0	10.9586
MAR04460	0	10.9586
MAR04464	0	1000
MAR04497	0	52.474
MAR04741	0	27.2886
MAR08078	0	1000
MAR09803	-1000	1000
MAR09804	-195.7	195.7
MAR00718	0	9.21309
MAR00719	0	0.157734
MAR01434	-77.5821	77.5821
MAR01436	0	1.56628
MAR03163	0	229.429
MAR04461	-96.9648	96.9648
MAR04604	0	11.2695
MAR05351	-3.66167	3.66167
MAR07709	-105.094	105.094
MAR04052	0	9.87842
MAR04304	0	0.562397
MAR04350	-19.1914	19.1914
MAR04351	-1.30558	1.30558
MAR04352	-1.30558	1.30558
MAR04354	-49.4983	49.4983
MAR04398	-36.0818	36.0818
MAR04404	-15.4645	15.4645
MAR04473	0	7.8058
MAR04474	0	7.8058
MAR04476	-17.6422	17.6422
MAR04477	-4.3079	4.3079
MAR04501	-15.4645	15.4645
MAR04565	-62.6817	62.6817
MAR04567	0	9.20616
MAR09799	-9.99727	9.99727
MAR09800	-395.851	395.851
MAR04623	0	28.2724
MAR04625	0	65.357
MAR04710	-49.4983	49.4983
MAR04841	-1.59244	1.59244
MAR08074	0	19.1914
MAR08653	-65.357	65.357
MAR03998	0	24.4777
MAR04000	0	7.78427
MAR04002	-80.4716	80.4716
MAR04004	-80.4716	80.4716
MAR04010	0	43.1926
MAR04081	0	43.1926
MAR04082	0	43.1926
MAR04012	0	216.408
MAR04014	0	5.10294
MAR04020	-36.0451	36.0451
MAR04022	0	7.78427
MAR04038	-2.30921	2.30921
MAR04040	0	11.7291
MAR04042	0	11.171
MAR04046	0	2.13655
MAR04048	0	5.10294
MAR04080	0	2.58804
MAR04085	0	139.952
MAR04086	0	139.952
MAR04134	0	24.4777
MAR04135	-36.0451	36.0451
MAR04168	0	10.0948
MAR04171	0	26.354
MAR04290	0	24.4777
MAR04406	0	1.72418
MAR04412	-10.511	10.511
MAR04417	0	43.1926
MAR04418	0	32.6677
MAR04419	0	4.83792
MAR04421	0	26.354
MAR04449	0	43.1926
MAR04450	0	43.1926
MAR04451	0	1000
MAR04452	0	32.6677
MAR04453	0	2.13655
MAR04480	-293.574	293.574
MAR04481	0	1.23736
MAR04482	0	1.23736
MAR04486	0	0.669815
MAR04487	0	0.669815
MAR04488	0	0.669815
MAR04489	0	0.669815
MAR04492	0	0.669815
MAR04493	0	0.669815
MAR04495	0	0.669815
MAR04496	0	0.669815
MAR04518	0	1.14184
MAR04519	0	5.33782
MAR04520	0	5.33782
MAR04573	0	26.354
MAR04574	-35.3139	35.3139
MAR04600	0	7.49313
MAR04602	0	43.1926
MAR04603	-35.3139	35.3139
MAR04611	0	0.285268
MAR04612	0	0.285268
MAR04614	0	0.285268
MAR04615	0	0.285268
MAR04617	0	0.285268
MAR04618	0	0.285268
MAR04619	0	0.285268
MAR04621	0	0.285268
MAR04632	0	43.1926
MAR04646	0	5.33782
MAR04648	0	5.33782
MAR04649	0	5.33782
MAR04650	0	5.33782
MAR04651	-35.3139	35.3139
MAR04663	-35.3139	35.3139
MAR04664	0	32.6677
MAR04694	0	1.23736
MAR04695	-35.3139	35.3139
MAR04705	0	43.1926
MAR04709	-35.3139	35.3139
MAR04799	0	3.64599
MAR04802	0	3.64599
MAR04804	-44.2779	44.2779
MAR04808	0	0.655691
MAR04810	0	44.2779
MAR04812	-10.511	10.511
MAR04814	-2.30921	2.30921
MAR05301	0	19.2052
MAR05353	-36.0451	36.0451
MAR06601	0	0.01
MAR06602	-167.815	167.815
MAR06603	-167.815	167.815
MAR06605	-1000	1000
MAR06606	-1000	1000
MAR06607	-1000	1000
MAR06609	-1000	1000
MAR06610	0	1000
MAR06611	-1000	1000
MAR07144	0	16.4503
MAR08755	0	5.33782
MAR09797	0	1000
MAR04016	-346.182	346.182
MAR04018	-346.182	346.182
MAR04044	-346.182	346.182
MAR04291	-346.182	346.182
MAR04420	0	346.182
MAR04570	-346.182	346.182
MAR04572	0	346.182
MAR04006	-346.182	346.182
MAR04028	-346.182	346.182
MAR04030	-346.182	346.182
MAR04670	-346.182	346.182
MAR04673	-346.182	346.182
MAR04675	0	346.182
MAR06614	-346.182	346.182
MAR06615	-346.182	346.182
MAR06616	-346.182	346.182
MAR04635	-346.182	346.182
MAR03793	-23.4327	23.4327
MAR03931	0	21.9237
MAR03969	0	19.2052
MAR03970	0	43.1926
MAR04008	-22.3205	22.3205
MAR04032	0	1.49316
MAR04034	0	0.554811
MAR04036	0	4.62782
MAR04050	-0.554811	0.554811
MAR04056	0	43.1926
MAR04059	0	24.4777
MAR04060	0	24.4777
MAR04127	0	30.4928
MAR04177	0	43.1926
MAR04179	0	43.1926
MAR04182	0	11.9854
MAR04183	0	24.4777
MAR04192	0	24.4777
MAR04194	0	1.49316
MAR04210	0	26.354
MAR04211	0	10.0948
MAR04343	0	0.01
MAR04345	-25.2209	25.2209
MAR04346	0	57.2092
MAR04470	0	25.2209
MAR04471	0	25.2209
MAR04472	0	25.2209
MAR04484	0	43.1926
MAR04485	-101.247	101.247
MAR04510	0	43.1926
MAR04512	-22.3205	22.3205
MAR04513	0	0.484769
MAR04514	0	15.5322
MAR04577	0	4.62782
MAR04579	-24.4908	24.4908
MAR04580	0	15.5322
MAR04608	-0.554811	0.554811
MAR04575	-4.16164	4.16164
MAR04637	-18.9928	18.9928
MAR04642	0	43.1926
MAR04643	0	10.0948
MAR04644	-1.88716	1.88716
MAR04672	0	1000
MAR04676	0	19.2052
MAR04736	0	57.2092
MAR04819	0	60.9464
MAR05299	0	19.2052
MAR05352	0	19.2052
MAR05415	0	0.285268
MAR05416	0	0.285268
MAR05417	0	21.9237
MAR06612	-18.9928	18.9928
MAR06613	-18.9928	18.9928
MAR06621	-0.285268	0.285268
MAR06622	0	0.285268
MAR06623	0	8.08394
MAR06624	0	6.47001
MAR06627	-26.354	26.354
MAR07744	-3.60661	3.60661
MAR08072	0	1000
MAR08637	0	1000
MAR03965	0	4.07547
MAR03966	0	10.0948
MAR03967	-22.3205	22.3205
MAR03968	-18.9928	18.9928
MAR03999	0	24.4777
MAR04024	-22.3205	22.3205
MAR04026	-1.02694	1.02694
MAR04054	0	8.08394
MAR04061	0	24.4777
MAR04083	0	216.408
MAR04136	0	3376.85
MAR04180	0	19.2052
MAR04185	0	9.3596
MAR04186	0	9.3596
MAR04342	0	24.4777
MAR04344	-1000	1000
MAR04483	0	6.47001
