rxn	LB	UB
MAR03905	0	721.477
MAR03907	0	331.486
MAR04097	0	32.6003
MAR04099	0	0.854717
MAR04108	0	32.6003
MAR04133	0	32.6003
MAR04281	-520.62	520.62
MAR04388	-520.62	520.62
MAR04283	0	29.2
MAR08357	0	377.296
MAR04379	0	31.0681
MAR04301	0	31.0681
MAR04355	0	609.929
MAR04358	0	214.501
MAR04363	-199.385	199.385
MAR04365	-83.0988	83.0988
MAR04368	-167.402	167.402
MAR04370	0	8.54869
MAR04371	0	83.0988
MAR04372	0	8.54869
MAR04373	-795.024	795.024
MAR04375	-609.929	609.929
MAR04377	0	301.378
MAR04381	-178.854	178.854
MAR04391	-346.413	346.413
MAR04394	0	29.944
MAR04396	-42.9994	42.9994
MAR04521	0	9.33253
MAR06412	0	3.99623
MAR07745	-24.985	24.985
MAR07747	0	8.54435
MAR08360	0	266.899
MAR08652	0	9.33253
MAR08757	0	765.845
MAR03989	0	16.1675
MAR04122	0	25.9148
MAR04837	0	6.88091
MAR05395	0	7.30057
MAR05396	0	20.3383
MAR09727	0	24.4708
MAR05397	0	14.4427
MAR05398	0	40.7341
MAR05399	0	2.55097
MAR05400	0	2.55097
MAR05401	0	40.7341
MAR08568	0	89.2038
MAR08569	0	89.2038
MAR08570	0	89.2038
MAR08571	0	89.2038
MAR08572	0	89.2038
MAR08573	0	89.2038
MAR08574	0	89.2038
MAR08575	0	89.2038
MAR08576	0	89.2038
MAR08577	0	89.2038
MAR08578	0	89.2038
MAR08579	0	89.2038
MAR08581	0	89.2038
MAR08591	0	3.24756
MAR08592	0	16.1675
MAR08580	0	89.2038
MAR08582	0	89.2038
MAR08587	0	3.24756
MAR08589	0	16.1675
MAR08583	0	3.24756
MAR08584	0	0.01
MAR08585	0	0.62712
MAR03944	0	41.5688
MAR04128	-8.01129	8.01129
MAR04130	0	69.7415
MAR04131	-18.4901	18.4901
MAR04132	0	18.4901
MAR04303	0	16.1675
MAR04414	0	69.7415
MAR04415	0	0.01
MAR04416	0	277.257
MAR04774	-31.0681	31.0681
MAR04775	-31.0681	31.0681
MAR04831	-1000	1000
