rxn	LB	UB
MAR03905	0	1207.66
MAR03907	0	233.652
MAR04097	0	72.221
MAR04099	0	4.8201
MAR04108	0	72.221
MAR04133	0	72.221
MAR04281	-727.41	727.41
MAR04388	-727.41	727.41
MAR04283	0	3.21049
MAR08357	0	1081.11
MAR04379	0	17.5847
MAR04301	0	17.5847
MAR04355	0	1369.22
MAR04358	0	103.325
MAR04363	-228.926	228.926
MAR04365	-56.6833	56.6833
MAR04368	-117.571	117.571
MAR04370	0	6.21338
MAR04371	0	56.6833
MAR04372	0	6.21338
MAR04373	-865.339	865.339
MAR04375	-1369.22	1369.22
MAR04377	0	603.768
MAR04381	-91.1385	91.1385
MAR04391	-282.742	282.742
MAR04394	0	77.1017
MAR04396	-98.2086	98.2086
MAR04521	0	36.65
MAR06412	0	5.07321
MAR07745	-42.243	42.243
MAR07747	0	4.13961
MAR08360	0	890.788
MAR08652	0	36.65
MAR08757	0	2812.53
MAR03989	0	47.4066
MAR04122	0	31.9631
MAR04837	0	15.8461
MAR05395	0	2.00207
MAR05396	0	29.4404
MAR09727	0	31.1072
MAR05397	0	29.302
MAR05398	0	102.343
MAR05399	0	5.8582
MAR05400	0	5.8582
MAR05401	0	102.343
MAR08568	0	99.5592
MAR08569	0	99.5592
MAR08570	0	99.5592
MAR08571	0	99.5592
MAR08572	0	99.5592
MAR08573	0	99.5592
MAR08574	0	99.5592
MAR08575	0	99.5592
MAR08576	0	99.5592
MAR08577	0	99.5592
MAR08578	0	99.5592
MAR08579	0	99.5592
MAR08581	0	99.5592
MAR08591	0	10.4459
MAR08592	0	47.4066
MAR08580	0	99.5592
MAR08582	0	99.5592
MAR08587	0	10.4459
MAR08589	0	47.4066
MAR08583	0	10.4459
MAR08584	0	0.01
MAR08585	0	0.326526
MAR03944	0	58.629
MAR04128	-10.3544	10.3544
MAR04130	0	63.9824
MAR04131	-39.0722	39.0722
MAR04132	0	39.0722
MAR04303	0	47.4066
MAR04414	0	63.9824
MAR04415	0	0.01
MAR04416	0	112.113
MAR04774	-17.5847	17.5847
MAR04775	-17.5847	17.5847
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	12.3402
MAR08761	0	304.274
MAR08762	-1369.22	1369.22
MAR08764	0	0.01
MAR08766	-4.77372	4.77372
MAR08767	0	39.0722
MAR00454	0	1000
MAR04297	0	6.39718
MAR04310	0	304.274
MAR04315	-298.483	298.483
MAR04316	-4.77372	4.77372
MAR04317	0	27.8203
MAR04318	0	27.8203
MAR04319	0	3.19009
MAR04320	0	27.8203
MAR04356	0	1369.22
MAR04383	-4.73409	4.73409
MAR04385	0	24.996
MAR04386	0	16.4778
MAR04387	0	9.07237
MAR04399	0	0.893244
MAR04400	0	13.9984
MAR04401	0	1.45419
MAR04402	-3.21338	3.21338
MAR04403	0	1000
MAR04490	0	3.19009
MAR04706	0	6.39718
MAR08768	0	13.9984
MAR04590	0	213.104
MAR04591	0	139.728
MAR04592	-4.77372	4.77372
MAR04593	0	298.483
MAR04594	0	43.1508
MAR04595	-45.3761	45.3761
MAR08341	0	233.652
MAR08342	-1000	1000
MAR08344	-233.652	233.652
MAR08352	-10.4546	10.4546
MAR08353	-1000	1000
MAR08726	0	9.5288
MAR08727	0	15.5459
MAR08728	0	1000
MAR08729	0	1.49814
MAR06537	-233.652	233.652
MAR01568	0	3.21049
MAR03853	0	136.124
MAR03854	0	4.77372
MAR03855	0	4.77372
MAR03857	0	206.086
MAR03859	0	96.39
