rxn	LB	UB
MAR03905	0	1117.01
MAR03907	0	200.012
MAR04097	0	52.7647
MAR04099	0	2.84713
MAR04108	0	52.7647
MAR04133	0	52.7647
MAR04281	-432.677	432.677
MAR04388	-432.677	432.677
MAR04283	0	1.57184
MAR08357	0	1165.23
MAR04379	0	13.8017
MAR04301	0	13.8017
MAR04355	0	1517.77
MAR04358	0	95.8669
MAR04363	-236.991	236.991
MAR04365	-53.3625	53.3625
MAR04368	-102.725	102.725
MAR04370	0	5.49884
MAR04371	0	53.3625
MAR04372	0	5.49884
MAR04373	-906.851	906.851
MAR04375	-1517.77	1517.77
MAR04377	0	477.985
MAR04381	-97.2021	97.2021
MAR04391	-245.105	245.105
MAR04394	0	47.8496
MAR04396	-82.5065	82.5065
MAR04521	0	110.396
MAR06412	0	3.38674
MAR07745	-41.0229	41.0229
MAR07747	0	4.12005
MAR08360	0	1029.46
MAR08652	0	110.396
MAR08757	0	2539.08
MAR03989	0	36.0757
MAR04122	0	24.771
MAR04837	0	11.4582
MAR05395	0	1.58505
MAR05396	0	29.0459
MAR09727	0	57.098
MAR05397	0	17.6354
MAR05398	0	108.542
MAR05399	0	4.62862
MAR05400	0	4.62862
MAR05401	0	108.542
MAR08568	0	77.4783
MAR08569	0	77.4783
MAR08570	0	77.4783
MAR08571	0	77.4783
MAR08572	0	77.4783
MAR08573	0	77.4783
MAR08574	0	77.4783
MAR08575	0	77.4783
MAR08576	0	77.4783
MAR08577	0	77.4783
MAR08578	0	77.4783
MAR08579	0	77.4783
MAR08581	0	77.4783
MAR08591	0	11.9789
MAR08592	0	36.0757
MAR08580	0	77.4783
MAR08582	0	77.4783
MAR08587	0	11.9789
MAR08589	0	36.0757
MAR08583	0	11.9789
MAR08584	0	0.01
MAR08585	0	0.265244
MAR03944	0	54.6202
MAR04128	-10.051	10.051
MAR04130	0	49.2377
MAR04131	-43.291	43.291
MAR04132	0	43.291
MAR04303	0	36.0757
MAR04414	0	49.2377
MAR04415	0	0.01
MAR04416	0	139.202
MAR04774	-13.8017	13.8017
MAR04775	-13.8017	13.8017
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	7.16554
MAR08761	0	342.064
MAR08762	-1517.77	1517.77
MAR08764	0	0.01
MAR08766	-3.99224	3.99224
MAR08767	0	43.291
MAR00454	0	1000
MAR04297	0	6.3157
MAR04310	0	342.064
MAR04315	-204.376	204.376
MAR04316	-3.99224	3.99224
MAR04317	0	23.4019
MAR04318	0	23.4019
MAR04319	0	1.80079
MAR04320	0	23.4019
MAR04356	0	1517.77
MAR04383	-4.13757	4.13757
MAR04385	0	24.0683
MAR04386	0	15.6572
MAR04387	0	12.4537
MAR04399	0	0.0528915
MAR04400	0	16.2757
MAR04401	0	1.75123
MAR04402	-3.47883	3.47883
MAR04403	0	1000
MAR04490	0	1.80079
MAR04706	0	6.3157
MAR08768	0	16.2757
MAR04590	0	147.845
MAR04591	0	124.453
MAR04592	-3.99224	3.99224
MAR04593	0	204.376
MAR04594	0	39.8758
MAR04595	-44.2526	44.2526
MAR08341	0	200.012
MAR08342	-1000	1000
MAR08344	-200.012	200.012
MAR08352	-16.528	16.528
MAR08353	-1000	1000
MAR08726	0	8.60992
MAR08727	0	13.8426
MAR08728	0	1000
MAR08729	0	1.24677
MAR06537	-200.012	200.012
MAR01568	0	1.57184
MAR03853	0	172.305
MAR03854	0	3.99224
MAR03855	0	3.99224
MAR03857	0	182.429
MAR03859	0	57.7045
MAR04087	0	0.526968
MAR04089	0	42.744
MAR04091	0	0.526968
MAR04093	0	28.4494
MAR04095	0	28.4494
MAR04101	0	1068.5
MAR04103	0	0.735176
MAR04143	0	164.565
MAR04193	0	95.8669
MAR08497	0	200.012
MAR08498	0	2539.08
MAR08499	0	2539.08
MAR08500	0	200.012
MAR08501	0	188.253
MAR08502	-1117.01	1117.01
MAR08503	0	182.432
MAR08504	0	1165.23
MAR08506	0	1165.23
MAR08507	0	1117.01
MAR08508	0	1117.01
MAR08509	0	200.012
MAR08511	0	182.429
MAR08512	-57.7045	57.7045
MAR08514	0	57.7045
MAR08516	0	8.97146
MAR08517	0	1000
MAR04280	-1.09554	1.09554
MAR00153	0	52.7647
MAR03212	0	122.594
MAR03797	0	52.7647
MAR03800	0	13.1041
MAR04105	0	36.9328
MAR04106	0	36.9328
MAR04107	0	36.9328
