rxn	LB	UB
MAR03905	0	1180.12
MAR03907	0	212.627
MAR04097	0	45.7058
MAR04099	0	9.78669
MAR04108	0	45.7058
MAR04133	0	45.7058
MAR04281	-417.527	417.527
MAR04388	-417.527	417.527
MAR04283	0	1.4626
MAR08357	0	1106.23
MAR04379	0	17.0023
MAR04301	0	17.0023
MAR04355	0	1615.82
MAR04358	0	86.107
MAR04363	-201.583	201.583
MAR04365	-46.5048	46.5048
MAR04368	-131.052	131.052
MAR04370	0	5.15254
MAR04371	0	46.5048
MAR04372	0	5.15254
MAR04373	-528.88	528.88
MAR04375	-1615.82	1615.82
MAR04377	0	487.747
MAR04381	-90.0743	90.0743
MAR04391	-257.966	257.966
MAR04394	0	49.0445
MAR04396	-110.96	110.96
MAR04521	0	85.1019
MAR06412	0	5.3719
MAR07745	-48.0439	48.0439
MAR07747	0	3.49281
MAR08360	0	1127.39
MAR08652	0	85.1019
MAR08757	0	4304.42
MAR03989	0	36.7016
MAR04122	0	43.3237
MAR04837	0	14.1594
MAR05395	0	3.01738
MAR05396	0	52.1499
MAR09727	0	52.1499
MAR05397	0	25.6685
MAR05398	0	109.941
MAR05399	0	8.42636
MAR05400	0	8.42636
MAR05401	0	109.941
MAR08568	0	106.503
MAR08569	0	106.503
MAR08570	0	106.503
MAR08571	0	106.503
MAR08572	0	106.503
MAR08573	0	106.503
MAR08574	0	106.503
MAR08575	0	106.503
MAR08576	0	106.503
MAR08577	0	106.503
MAR08578	0	106.503
MAR08579	0	106.503
MAR08581	0	106.503
MAR08591	0	16.3556
MAR08592	0	36.7016
MAR08580	0	106.503
MAR08582	0	106.503
MAR08587	0	16.3556
MAR08589	0	36.7016
MAR08583	0	16.3556
MAR08584	0	0.127131
MAR08585	0	0.393953
MAR03944	0	105.503
MAR04128	-2.22436	2.22436
MAR04130	0	59.9261
MAR04131	-33.7383	33.7383
MAR04132	0	33.7383
MAR04303	0	36.7016
MAR04414	0	59.9261
MAR04415	0	0.128691
MAR04416	0	152.379
MAR04774	-17.0023	17.0023
MAR04775	-17.0023	17.0023
MAR04831	-1000	1000
MAR04832	-0.128691	0.128691
MAR07674	0	8.19497
MAR08761	0	303.044
MAR08762	-1615.82	1615.82
