rxn	LB	UB
MAR03905	0	1249.44
MAR03907	0	283.58
MAR04097	0	57.9335
MAR04099	0	6.58426
MAR04108	0	57.9335
MAR04133	0	57.9335
MAR04281	-378.301	378.301
MAR04388	-378.301	378.301
MAR04283	0	2.3707
MAR08357	0	951.654
MAR04379	0	12.5114
MAR04301	0	12.5114
MAR04355	0	1221.16
MAR04358	0	39.8469
MAR04363	-92.0341	92.0341
MAR04365	-67.4339	67.4339
MAR04368	-173.017	173.017
MAR04370	0	6.87641
MAR04371	0	67.4339
MAR04372	0	6.87641
MAR04373	-688.739	688.739
MAR04375	-1221.16	1221.16
MAR04377	0	455.496
MAR04381	-77.7552	77.7552
MAR04391	-332.743	332.743
MAR04394	0	35.0356
MAR04396	-65.6908	65.6908
MAR04521	0	98.2395
MAR06412	0	5.43049
MAR07745	-35.6532	35.6532
MAR07747	0	3.72612
MAR08360	0	727.708
MAR08652	0	98.2395
MAR08757	0	1554.53
MAR03989	0	26.4624
MAR04122	0	47.9305
MAR04837	0	9.47522
MAR05395	0	1.408
MAR05396	0	14.9349
MAR09727	0	37.1254
MAR05397	0	11.2185
MAR05398	0	90.4762
MAR05399	0	4.42966
MAR05400	0	4.42966
MAR05401	0	90.4762
MAR08568	0	75.891
MAR08569	0	75.891
MAR08570	0	75.891
MAR08571	0	75.891
MAR08572	0	75.891
MAR08573	0	75.891
MAR08574	0	75.891
MAR08575	0	75.891
MAR08576	0	75.891
MAR08577	0	75.891
MAR08578	0	75.891
MAR08579	0	75.891
MAR08581	0	75.891
MAR08591	0	6.56945
MAR08592	0	26.4624
MAR08580	0	75.891
MAR08582	0	75.891
MAR08587	0	6.56945
MAR08589	0	26.4624
MAR08583	0	6.56945
MAR08584	0	0.01
MAR08585	0	0.137812
MAR03944	0	61.8895
MAR04128	-12.5372	12.5372
MAR04130	0	44.6935
MAR04131	-53.4331	53.4331
MAR04132	0	53.4331
MAR04303	0	26.4624
MAR04414	0	44.6935
MAR04415	0	0.01
MAR04416	0	152.407
MAR04774	-12.5114	12.5114
MAR04775	-12.5114	12.5114
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	10.9088
MAR08761	0	416
MAR08762	-1221.16	1221.16
MAR08764	0	0.01
MAR08766	-8.92351	8.92351
MAR08767	0	53.4331
MAR00454	0	1000
MAR04297	0	2.54235
MAR04310	0	416
MAR04315	-499.569	499.569
MAR04316	-8.92351	8.92351
MAR04317	0	22.5394
MAR04318	0	22.5394
MAR04319	0	2.94532
MAR04320	0	22.5394
MAR04356	0	1221.16
MAR04383	-3.56619	3.56619
MAR04385	0	15.5039
MAR04386	0	11.3161
MAR04387	0	8.45587
MAR04399	0	1.88422
MAR04400	0	24.6861
MAR04401	0	2.70678
MAR04402	-3.06119	3.06119
MAR04403	0	1000
MAR04490	0	2.94532
MAR04706	0	2.54235
MAR08768	0	24.6861
MAR04590	0	274.233
MAR04591	0	158.407
MAR04592	-8.92351	8.92351
MAR04593	0	499.569
MAR04594	0	30.9462
MAR04595	-22.1936	22.1936
MAR08341	0	283.58
MAR08342	-1000	1000
MAR08344	-283.58	283.58
MAR08352	-18.6848	18.6848
MAR08353	-1000	1000
MAR08726	0	18.2822
MAR08727	0	20.0599
MAR08728	0	1000
MAR08729	0	1.99157
MAR06537	-283.58	283.58
MAR01568	0	2.3707
MAR03853	0	148.04
MAR03854	0	8.92351
MAR03855	0	8.92351
MAR03857	0	265.58
MAR03859	0	74.709
MAR04087	0	1.55172
MAR04089	0	33.5163
MAR04091	0	1.55172
MAR04093	0	20.5443
MAR04095	0	20.5443
MAR04101	0	347.878
MAR04103	0	1.95992
MAR04143	0	114.648
MAR04193	0	39.8469
MAR08497	0	283.58
MAR08498	0	1554.53
MAR08499	0	1554.53
MAR08500	0	283.58
MAR08501	0	238.986
MAR08502	-1249.44	1249.44
MAR08503	0	195.001
MAR08504	0	951.654
MAR08506	0	951.654
MAR08507	0	1249.44
MAR08508	0	1249.44
MAR08509	0	283.58
MAR08511	0	265.58
MAR08512	-74.709	74.709
MAR08514	0	74.709
MAR08516	0	13.3464
MAR08517	0	1000
MAR04280	-3.65015	3.65015
MAR00153	0	57.9335
MAR03212	0	129.637
MAR03797	0	57.9335
MAR03800	0	29.0423
MAR04105	0	74.5519
MAR04106	0	74.5519
MAR04107	0	74.5519
MAR04282	0	91.7301
MAR04331	-57.9335	57.9335
MAR04459	0	57.9335
MAR04460	0	57.9335
MAR04464	0	1000
MAR04497	0	203.78
MAR04741	0	33.9778
MAR08078	0	1000
MAR09803	-1000	1000
MAR09804	-536.232	536.232
MAR00718	0	15.9762
MAR00719	0	1.00588
MAR01434	-258.132	258.132
MAR01436	0	9.21306
MAR03163	0	129.637
MAR04461	-77.5627	77.5627
MAR04604	0	75.024
MAR05351	-3.65015	3.65015
MAR07709	-77.2448	77.2448
MAR04052	0	11.7892
MAR04304	0	2.51338
MAR04350	-18.2822	18.2822
MAR04351	-2.0825	2.0825
MAR04352	-2.0825	2.0825
MAR04354	-65.6908	65.6908
MAR04398	-50.2355	50.2355
MAR04404	-32.8776	32.8776
MAR04473	0	17.3115
MAR04474	0	17.3115
MAR04476	-25.1515	25.1515
MAR04477	-6.69567	6.69567
MAR04501	-32.8776	32.8776
MAR04565	-91.9229	91.9229
MAR04567	0	12.5114
MAR09799	-15.256	15.256
MAR09800	-416	416
MAR04623	0	48.9449
MAR04625	0	47.6328
MAR04710	-65.6908	65.6908
MAR04841	-2.3707	2.3707
MAR08074	0	18.2822
MAR08653	-48.9449	48.9449
MAR03998	0	40.0147
MAR04000	0	16.094
MAR04002	-88.0606	88.0606
MAR04004	-88.0606	88.0606
MAR04010	0	34.8546
MAR04081	0	34.8546
MAR04082	0	34.8546
MAR04012	0	200.683
MAR04014	0	14.387
MAR04020	-44.2494	44.2494
MAR04022	0	16.094
MAR04038	-7.47325	7.47325
MAR04040	0	19.9874
MAR04042	0	19.5602
MAR04046	0	2.1933
MAR04048	0	14.387
MAR04080	0	7.51638
MAR04085	0	61.9382
MAR04086	0	61.9382
MAR04134	0	40.0147
MAR04135	-44.2494	44.2494
MAR04168	0	11.6494
