rxn	LB	UB
MAR03905	0	1081.32
MAR03907	0	218.802
MAR04097	0	39.1003
MAR04099	0	3.81487
MAR04108	0	39.1003
MAR04133	0	39.1003
MAR04281	-523.208	523.208
MAR04388	-523.208	523.208
MAR04283	0	2.48902
MAR08357	0	1260.5
MAR04379	0	15.5571
MAR04301	0	15.5571
MAR04355	0	1646.31
MAR04358	0	44.9181
MAR04363	-181.358	181.358
MAR04365	-49.5519	49.5519
MAR04368	-127.017	127.017
MAR04370	0	3.17178
MAR04371	0	49.5519
MAR04372	0	3.17178
MAR04373	-719.48	719.48
MAR04375	-1646.31	1646.31
MAR04377	0	423.308
MAR04381	-85.1246	85.1246
MAR04391	-224.843	224.843
MAR04394	0	43.3426
MAR04396	-96.087	96.087
MAR04521	0	113.265
MAR06412	0	4.9829
MAR07745	-37.3181	37.3181
MAR07747	0	4.32099
MAR08360	0	1051.32
MAR08652	0	113.265
MAR08757	0	3788.74
MAR03989	0	40.5335
MAR04122	0	45.9078
MAR04837	0	10.4044
MAR05395	0	1.84953
MAR05396	0	23.5995
MAR09727	0	71.4264
MAR05397	0	24.2124
MAR05398	0	117.789
MAR05399	0	7.18046
MAR05400	0	7.18046
MAR05401	0	117.789
MAR08568	0	100.131
MAR08569	0	100.131
MAR08570	0	100.131
MAR08571	0	100.131
MAR08572	0	100.131
MAR08573	0	100.131
MAR08574	0	100.131
MAR08575	0	100.131
MAR08576	0	100.131
MAR08577	0	100.131
MAR08578	0	100.131
MAR08579	0	100.131
MAR08581	0	100.131
MAR08591	0	12.7096
MAR08592	0	40.5335
MAR08580	0	100.131
MAR08582	0	100.131
MAR08587	0	12.7096
MAR08589	0	40.5335
MAR08583	0	12.7096
MAR08584	0	0.01
MAR08585	0	0.308993
MAR03944	0	88.3217
MAR04128	-3.82523	3.82523
MAR04130	0	56.2259
MAR04131	-45.2636	45.2636
MAR04132	0	45.2636
MAR04303	0	40.5335
MAR04414	0	56.2259
MAR04415	0	0.01
MAR04416	0	167.093
MAR04774	-15.5571	15.5571
MAR04775	-15.5571	15.5571
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	7.683
MAR08761	0	249.102
MAR08762	-1646.31	1646.31
MAR08764	0	0.01
MAR08766	-6.97281	6.97281
MAR08767	0	45.2636
MAR00454	0	1000
MAR04297	0	5.25995
MAR04310	0	249.102
MAR04315	-358.534	358.534
