rxn	LB	UB
MAR03905	0	967.986
MAR03907	0	346.518
MAR04097	0	29.2197
MAR04099	0	2.47164
MAR04108	0	29.2197
MAR04133	0	29.2197
MAR04281	-338.909	338.909
MAR04388	-338.909	338.909
MAR04283	0	3.00369
MAR08357	0	365.926
MAR04379	0	5.42447
MAR04301	0	5.42447
MAR04355	0	1108.19
MAR04358	0	12.6751
MAR04363	-54.5165	54.5165
MAR04365	-47.4643	47.4643
MAR04368	-180.751	180.751
MAR04370	0	13.3177
MAR04371	0	47.4643
MAR04372	0	13.3177
MAR04373	-438.683	438.683
MAR04375	-1108.19	1108.19
MAR04377	0	741.083
MAR04381	-47.4643	47.4643
MAR04391	-287.285	287.285
MAR04394	0	18.5548
MAR04396	-32.3362	32.3362
MAR04521	0	8.02074
MAR06412	0	3.53517
MAR07745	-37.1789	37.1789
MAR07747	0	2.13588
MAR08360	0	266.991
MAR08652	0	8.02074
MAR08757	0	1328.1
MAR03989	0	7.44523
MAR04122	0	26.3632
MAR04837	0	5.05792
MAR05395	0	2.70533
MAR05396	0	33.4789
MAR09727	0	33.4789
MAR05397	0	9.70287
MAR05398	0	34.3874
MAR05399	0	1.46428
MAR05400	0	1.46428
MAR05401	0	34.3874
MAR08568	0	118.968
MAR08569	0	118.968
MAR08570	0	118.968
MAR08571	0	118.968
MAR08572	0	118.968
MAR08573	0	118.968
MAR08574	0	118.968
MAR08575	0	118.968
MAR08576	0	118.968
MAR08577	0	118.968
MAR08578	0	118.968
MAR08579	0	118.968
MAR08581	0	118.968
MAR08591	0	2.20004
MAR08592	0	7.44523
MAR08580	0	118.968
MAR08582	0	118.968
MAR08587	0	2.20004
MAR08589	0	7.44523
MAR08583	0	2.20004
MAR08584	0	0.01
MAR08585	0	0.0786789
MAR03944	0	69.3763
MAR04128	-5.32742	5.32742
MAR04130	0	62.1736
MAR04131	-29.8094	29.8094
MAR04132	0	29.8094
MAR04303	0	7.44523
MAR04414	0	62.1736
MAR04415	0	0.01
MAR04416	0	238.914
MAR04774	-5.42447	5.42447
MAR04775	-5.42447	5.42447
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	4.23877
MAR08761	0	288.527
MAR08762	-1108.19	1108.19
MAR08764	0	0.01
MAR08766	-11.0404	11.0404
MAR08767	0	29.8094
MAR00454	0	1000
MAR04297	0	5.41239
MAR04310	0	288.527
MAR04315	-185.595	185.595
MAR04316	-11.0404	11.0404
MAR04317	0	19.1444
MAR04318	0	19.1444
MAR04319	0	3.01943
MAR04320	0	19.1444
MAR04356	0	1108.19
MAR04383	-3.34239	3.34239
MAR04385	0	13.5701
MAR04386	0	7.435
MAR04387	0	7.435
MAR04399	0	0.282592
MAR04400	0	23.4812
MAR04401	0	1.1051
MAR04402	-0.961429	0.961429
MAR04403	0	1000
MAR04490	0	3.01943
MAR04706	0	5.41239
MAR08768	0	23.4812
MAR04590	0	199.077
MAR04591	0	140.994
MAR04592	-11.0404	11.0404
MAR04593	0	185.595
MAR04594	0	21.6387
MAR04595	-8.94345	8.94345
MAR08341	0	346.518
MAR08342	-1000	1000
MAR08344	-346.518	346.518
MAR08352	-25.4935	25.4935
MAR08353	-1000	1000
MAR08726	0	18.2308
MAR08727	0	31.1411
MAR08728	0	1000
MAR08729	0	1.74398
MAR06537	-346.518	346.518
MAR01568	0	3.00369
MAR03853	0	146.838
MAR03854	0	11.0404
MAR03855	0	11.0404
MAR03857	0	322.307
MAR03859	0	40.9593
MAR04087	0	1.26069
MAR04089	0	13.8364
MAR04091	0	1.26069
MAR04093	0	25.3302
MAR04095	0	25.3302
MAR04101	0	599.301
MAR04103	0	0.839889
MAR04143	0	52.9166
MAR04193	0	12.6751
MAR08497	0	346.518
MAR08498	0	1328.1
MAR08499	0	1328.1
MAR08500	0	346.518
MAR08501	0	199.387
MAR08502	-967.986	967.986
MAR08503	0	115.09
MAR08504	0	365.926
MAR08506	0	365.926
MAR08507	0	967.986
MAR08508	0	967.986
MAR08509	0	346.518
MAR08511	0	322.307
MAR08512	-40.9593	40.9593
MAR08514	0	40.9593
MAR08516	0	23.0055
MAR08517	0	1000
MAR04280	-3.37674	3.37674
MAR00153	0	29.2197
MAR03212	0	128.298
MAR03797	0	29.2197
MAR03800	0	23.0646
MAR04105	0	40.4419
MAR04106	0	40.4419
MAR04107	0	40.4419
MAR04282	0	56.313
MAR04331	-29.2197	29.2197
MAR04459	0	29.2197
MAR04460	0	29.2197
MAR04464	0	1000
MAR04497	0	105.088
MAR04741	0	29.5708
MAR08078	0	1000
MAR09803	-1000	1000
MAR09804	-486.301	486.301
MAR00718	0	13.9121
MAR00719	0	1.06905
MAR01434	-183.502	183.502
MAR01436	0	3.78351
MAR03163	0	128.298
MAR04461	-86.5927	86.5927
MAR04604	0	37.7888
MAR05351	-3.37674	3.37674
MAR07709	-94.7377	94.7377
MAR04052	0	10.7413
MAR04304	0	1.16719
MAR04350	-18.2308	18.2308
MAR04351	-1.54012	1.54012
MAR04352	-1.54012	1.54012
MAR04354	-32.3362	32.3362
MAR04398	-39.7372	39.7372
MAR04404	-15.8862	15.8862
MAR04473	0	8.33705
MAR04474	0	8.33705
MAR04476	-35.2711	35.2711
MAR04477	-5.98985	5.98985
MAR04501	-15.8862	15.8862
MAR04565	-83.0364	83.0364
MAR04567	0	5.42447
MAR09799	-8.32443	8.32443
MAR09800	-288.527	288.527
MAR04623	0	18.8496
MAR04625	0	51.0278
MAR04710	-32.3362	32.3362
MAR04841	-3.00369	3.00369
MAR08074	0	18.2308
MAR08653	-51.0278	51.0278
MAR03998	0	21.6728
MAR04000	0	3.9462
MAR04002	-114.435	114.435
MAR04004	-114.435	114.435
MAR04010	0	47.3364
MAR04081	0	47.3364
MAR04082	0	47.3364
MAR04012	0	194.725
MAR04014	0	5.87486
MAR04020	-65.4986	65.4986
MAR04022	0	3.9462
MAR04038	-3.13677	3.13677
MAR04040	0	13.0913
MAR04042	0	13.8831
MAR04046	0	1.53692
MAR04048	0	5.87486
MAR04080	0	1.52818
MAR04085	0	97.3169
MAR04086	0	97.3169
MAR04134	0	21.6728
MAR04135	-65.4986	65.4986
MAR04168	0	10.5044
MAR04171	0	12.6751
MAR04290	0	21.6728
MAR04406	0	2.14193
MAR04412	-9.01348	9.01348
MAR04417	0	47.3364
MAR04418	0	41.8656
MAR04419	0	6.53044
MAR04421	0	12.6751
MAR04449	0	47.3364
MAR04450	0	47.3364
MAR04451	0	1000
MAR04452	0	41.8656
MAR04453	0	1.53692
MAR04480	-128.298	128.298
MAR04481	0	1.97341
MAR04482	0	1.97341
MAR04486	0	3.01943
MAR04487	0	3.01943
MAR04488	0	3.01943
MAR04489	0	3.01943
MAR04492	0	3.01943
MAR04493	0	3.01943
MAR04495	0	3.01943
MAR04496	0	3.01943
MAR04518	0	1.20932
MAR04519	0	5.46756
MAR04520	0	5.46756
MAR04573	0	12.6751
MAR04574	-33.5895	33.5895
MAR04600	0	10.1938
MAR04602	0	47.3364
MAR04603	-33.5895	33.5895
MAR04611	0	0.65105
MAR04612	0	0.65105
MAR04614	0	0.65105
MAR04615	0	0.65105
MAR04617	0	0.65105
MAR04618	0	0.65105
MAR04619	0	0.65105
MAR04621	0	0.65105
MAR04632	0	47.3364
MAR04646	0	5.46756
MAR04648	0	5.46756
MAR04649	0	5.46756
MAR04650	0	5.46756
MAR04651	-33.5895	33.5895
MAR04663	-33.5895	33.5895
MAR04664	0	41.8656
MAR04694	0	1.97341
MAR04695	-33.5895	33.5895
MAR04705	0	47.3364
MAR04709	-33.5895	33.5895
MAR04799	0	3.15876
MAR04802	0	3.15876
MAR04804	-60.4594	60.4594
MAR04808	0	0.839889
MAR04810	0	60.4594
MAR04812	-9.01348	9.01348
MAR04814	-3.13677	3.13677
MAR05301	0	12.3617
MAR05353	-65.4986	65.4986
MAR06601	0	0.01
MAR06602	-200.633	200.633
MAR06603	-200.633	200.633
MAR06605	-1000	1000
MAR06606	-1000	1000
MAR06607	-1000	1000
MAR06609	-1000	1000
MAR06610	0	1000
MAR06611	-1000	1000
MAR07144	0	18.8192
MAR08755	0	5.46756
MAR09797	0	1000
MAR04016	-411.398	411.398
MAR04018	-411.398	411.398
MAR04044	-411.398	411.398
MAR04291	-411.398	411.398
MAR04420	0	411.398
MAR04570	-411.398	411.398
MAR04572	0	411.398
MAR04006	-411.398	411.398
MAR04028	-411.398	411.398
MAR04030	-411.398	411.398
MAR04670	-411.398	411.398
MAR04673	-411.398	411.398
MAR04675	0	411.398
MAR06614	-411.398	411.398
MAR06615	-411.398	411.398
MAR06616	-411.398	411.398
MAR04635	-411.398	411.398
MAR03793	-44.6925	44.6925
MAR03931	0	16.3782
MAR03969	0	12.3617
MAR03970	0	47.3364
MAR04008	-22.9	22.9
MAR04032	0	2.35425
MAR04034	0	0.199162
