rxn	LB	UB
MAR03905	0	1206.97
MAR03907	0	227.868
MAR04097	0	34.5931
MAR04099	0	2.56259
MAR04108	0	34.5931
MAR04133	0	34.5931
MAR04281	-509.265	509.265
MAR04388	-509.265	509.265
MAR04283	0	3.44292
MAR08357	0	1089.42
MAR04379	0	21.3065
MAR04301	0	21.3065
MAR04355	0	1408.89
MAR04358	0	48.4758
MAR04363	-122.543	122.543
MAR04365	-45.6363	45.6363
MAR04368	-136.89	136.89
MAR04370	0	4.6373
MAR04371	0	45.6363
MAR04372	0	4.6373
MAR04373	-525.852	525.852
MAR04375	-1408.89	1408.89
MAR04377	0	519.361
MAR04381	-108.393	108.393
MAR04391	-260.355	260.355
MAR04394	0	38.257
MAR04396	-111.648	111.648
MAR04521	0	61.7863
MAR06412	0	4.3822
MAR07745	-39.3748	39.3748
MAR07747	0	3.0827
MAR08360	0	712.407
MAR08652	0	61.7863
MAR08757	0	3061.23
MAR03989	0	42.0545
MAR04122	0	30.3716
MAR04837	0	11.0288
MAR05395	0	2.96434
MAR05396	0	31.3655
MAR09727	0	31.3655
MAR05397	0	11.9949
MAR05398	0	101.343
MAR05399	0	5.98185
MAR05400	0	5.98185
MAR05401	0	101.343
MAR08568	0	117.241
MAR08569	0	117.241
MAR08570	0	117.241
MAR08571	0	117.241
MAR08572	0	117.241
MAR08573	0	117.241
MAR08574	0	117.241
MAR08575	0	117.241
MAR08576	0	117.241
MAR08577	0	117.241
MAR08578	0	117.241
MAR08579	0	117.241
MAR08581	0	117.241
MAR08591	0	12.7253
MAR08592	0	42.0545
MAR08580	0	117.241
MAR08582	0	117.241
MAR08587	0	12.7253
MAR08589	0	42.0545
MAR08583	0	12.7253
MAR08584	0	0.01
MAR08585	0	0.415658
MAR03944	0	63.7002
MAR04128	-5.58256	5.58256
MAR04130	0	46.2218
MAR04131	-37.6735	37.6735
MAR04132	0	37.6735
MAR04303	0	42.0545
MAR04414	0	46.2218
MAR04415	0	0.01
MAR04416	0	222.537
MAR04774	-21.3065	21.3065
MAR04775	-21.3065	21.3065
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	12.677
MAR08761	0	250.024
MAR08762	-1408.89	1408.89
MAR08764	0	0.01
MAR08766	-9.66954	9.66954
MAR08767	0	37.6735
MAR00454	0	1000
MAR04297	0	2.79221
MAR04310	0	250.024
MAR04315	-512.553	512.553
MAR04316	-9.66954	9.66954
MAR04317	0	22.368
MAR04318	0	22.368
MAR04319	0	4.31428
MAR04320	0	22.368
MAR04356	0	1408.89
MAR04383	-4.8461	4.8461
MAR04385	0	23.2245
MAR04386	0	14.4302
MAR04387	0	8.34355
MAR04399	0	0.329463
MAR04400	0	14.6209
MAR04401	0	1.71999
MAR04402	-3.8249	3.8249
MAR04403	0	1000
MAR04490	0	4.31428
MAR04706	0	2.79221
MAR08768	0	14.6209
MAR04590	0	166.11
MAR04591	0	129.742
MAR04592	-9.66954	9.66954
MAR04593	0	512.553
MAR04594	0	36.3072
MAR04595	-49.7867	49.7867
MAR08341	0	227.868
MAR08342	-1000	1000
MAR08344	-227.868	227.868
MAR08352	-14.2677	14.2677
MAR08353	-1000	1000
MAR08726	0	11.1293
MAR08727	0	15.1158
MAR08728	0	1000
MAR08729	0	2.24802
MAR06537	-227.868	227.868
MAR01568	0	3.44292
MAR03853	0	288.507
MAR03854	0	9.66954
MAR03855	0	9.66954
MAR03857	0	143.996
MAR03859	0	44.6765
MAR04087	0	1.93139
MAR04089	0	23.9836
MAR04091	0	1.93139
MAR04093	0	28.0283
MAR04095	0	28.0283
MAR04101	0	931.764
MAR04103	0	1.49774
MAR04143	0	148.435
MAR04193	0	48.4758
MAR08497	0	227.868
MAR08498	0	3061.23
MAR08499	0	3061.23
MAR08500	0	227.868
MAR08501	0	180.066
MAR08502	-1206.97	1206.97
MAR08503	0	200.214
MAR08504	0	1089.42
MAR08506	0	1089.42
MAR08507	0	1206.97
MAR08508	0	1206.97
MAR08509	0	227.868
MAR08511	0	143.996
MAR08512	-44.6765	44.6765
MAR08514	0	44.6765
MAR08516	0	9.19865
MAR08517	0	1000
MAR04280	-5.99565	5.99565
MAR00153	0	34.5931
MAR03212	0	155.213
MAR03797	0	34.5931
MAR03800	0	23.785
MAR04105	0	50.3887
MAR04106	0	50.3887
MAR04107	0	50.3887
MAR04282	0	90.988
MAR04331	-34.5931	34.5931
MAR04459	0	34.5931
MAR04460	0	34.5931
MAR04464	0	1000
MAR04497	0	281.747
MAR04741	0	22.7282
MAR08078	0	1000
MAR09803	-1000	1000
MAR09804	-324.919	324.919
MAR00718	0	8.596
MAR00719	0	0.826034
MAR01434	-204.198	204.198
MAR01436	0	7.5353
MAR03163	0	155.213
MAR04461	-124.738	124.738
MAR04604	0	42.4228
MAR05351	-5.99565	5.99565
MAR07709	-77.9195	77.9195
MAR04052	0	13.9846
MAR04304	0	3.21495
MAR04350	-11.1293	11.1293
MAR04351	-2.97933	2.97933
MAR04352	-2.97933	2.97933
MAR04354	-111.648	111.648
MAR04398	-23.6568	23.6568
MAR04404	-37.012	37.012
MAR04473	0	18.1384
MAR04474	0	18.1384
MAR04476	-18.1386	18.1386
MAR04477	-4.90928	4.90928
MAR04501	-37.012	37.012
MAR04565	-78.9693	78.9693
MAR04567	0	21.3065
MAR09799	-19.0204	19.0204
MAR09800	-250.024	250.024
MAR04623	0	67.8122
MAR04625	0	37.4807
MAR04710	-111.648	111.648
MAR04841	-3.44292	3.44292
MAR08074	0	11.1293
MAR08653	-67.8122	67.8122
MAR03998	0	37.3705
MAR04000	0	17.0444
MAR04002	-102.799	102.799
