rxn	LB	UB
MAR03905	0	668.232
MAR03907	0	226.841
MAR04097	0	54.9457
MAR04099	0	1.926
MAR04108	0	54.9457
MAR04133	0	54.9457
MAR04281	-370.507	370.507
MAR04388	-370.507	370.507
MAR04283	0	1.56999
MAR08357	0	730.768
MAR04379	0	16.2978
MAR04301	0	16.2978
MAR04355	0	1289.96
MAR04358	0	33.2988
MAR04363	-84.8332	84.8332
MAR04365	-40.5399	40.5399
MAR04368	-115.779	115.779
MAR04370	0	6.05651
MAR04371	0	40.5399
MAR04372	0	6.05651
MAR04373	-473.531	473.531
MAR04375	-1289.96	1289.96
MAR04377	0	409.299
MAR04381	-80.026	80.026
MAR04391	-299.097	299.097
MAR04394	0	25.7146
MAR04396	-81.0442	81.0442
MAR04521	0	58.1839
MAR06412	0	2.7939
MAR07745	-37.5528	37.5528
MAR07747	0	2.09174
MAR08360	0	668.06
MAR08652	0	58.1839
MAR08757	0	2371.46
MAR03989	0	22.4977
MAR04122	0	33.1866
MAR04837	0	8.3915
MAR05395	0	2.0103
MAR05396	0	20.0052
MAR09727	0	20.0052
MAR05397	0	8.90464
MAR05398	0	67.8214
MAR05399	0	2.8365
MAR05400	0	2.8365
MAR05401	0	67.8214
MAR08568	0	141.673
MAR08569	0	141.673
MAR08570	0	141.673
MAR08571	0	141.673
MAR08572	0	141.673
MAR08573	0	141.673
MAR08574	0	141.673
MAR08575	0	141.673
MAR08576	0	141.673
MAR08577	0	141.673
MAR08578	0	141.673
MAR08579	0	141.673
MAR08581	0	141.673
MAR08591	0	6.67225
MAR08592	0	22.4977
MAR08580	0	141.673
MAR08582	0	141.673
MAR08587	0	6.67225
MAR08589	0	22.4977
MAR08583	0	6.67225
MAR08584	0	0.01
MAR08585	0	0.171282
MAR03944	0	65.3776
MAR04128	-5.06132	5.06132
MAR04130	0	54.8821
MAR04131	-44.8225	44.8225
MAR04132	0	44.8225
MAR04303	0	22.4977
MAR04414	0	54.8821
MAR04415	0	0.01
MAR04416	0	162.279
MAR04774	-16.2978	16.2978
MAR04775	-16.2978	16.2978
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	6.10849
MAR08761	0	296.117
MAR08762	-1289.96	1289.96
MAR08764	0	0.01
MAR08766	-6.43568	6.43568
MAR08767	0	44.8225
MAR00454	0	1000
MAR04297	0	2.33241
MAR04310	0	296.117
MAR04315	-187.321	187.321
MAR04316	-6.43568	6.43568
MAR04317	0	19.9093
MAR04318	0	19.9093
MAR04319	0	0.892773
MAR04320	0	19.9093
MAR04356	0	1289.96
