rxn	LB	UB
MAR03905	0	799.299
MAR03907	0	256.377
MAR04097	0	28.0083
MAR04099	0	9.53985
MAR04108	0	28.0083
MAR04133	0	28.0083
MAR04281	-588.644	588.644
MAR04388	-588.644	588.644
MAR04283	0	1.48516
MAR08357	0	956.977
MAR04379	0	15.2484
MAR04301	0	15.2484
MAR04355	0	2330.9
MAR04358	0	52.0365
MAR04363	-209.842	209.842
MAR04365	-61.3498	61.3498
MAR04368	-150.177	150.177
MAR04370	0	6.22693
MAR04371	0	61.3498
MAR04372	0	6.22693
MAR04373	-575.168	575.168
MAR04375	-2330.9	2330.9
MAR04377	0	586.097
MAR04381	-81.8138	81.8138
MAR04391	-316.497	316.497
MAR04394	0	29.7997
MAR04396	-104.5	104.5
MAR04521	0	67.3623
MAR06412	0	5.80735
MAR07745	-41.7327	41.7327
MAR07747	0	4.21013
MAR08360	0	751.831
MAR08652	0	67.3623
MAR08757	0	4398.92
MAR03989	0	33.6623
MAR04122	0	56.8592
MAR04837	0	9.72102
MAR05395	0	2.51034
MAR05396	0	31.7222
MAR09727	0	31.7222
MAR05397	0	20.5855
MAR05398	0	95.206
MAR05399	0	4.67443
MAR05400	0	4.67443
MAR05401	0	95.206
MAR08568	0	196.224
MAR08569	0	196.224
MAR08570	0	196.224
MAR08571	0	196.224
MAR08572	0	196.224
MAR08573	0	196.224
MAR08574	0	196.224
MAR08575	0	196.224
MAR08576	0	196.224
MAR08577	0	196.224
MAR08578	0	196.224
MAR08579	0	196.224
MAR08581	0	196.224
MAR08591	0	6.29696
MAR08592	0	33.6623
MAR08580	0	196.224
MAR08582	0	196.224
MAR08587	0	6.29696
MAR08589	0	33.6623
MAR08583	0	6.29696
MAR08584	0	0.01
MAR08585	0	0.214312
MAR03944	0	90.5276
MAR04128	-3.30711	3.30711
MAR04130	0	57.7062
MAR04131	-30.7851	30.7851
MAR04132	0	30.7851
MAR04303	0	33.6623
MAR04414	0	57.7062
MAR04415	0	0.01
MAR04416	0	142.523
MAR04774	-15.2484	15.2484
MAR04775	-15.2484	15.2484
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	8.05446
MAR08761	0	377.282
MAR08762	-2330.9	2330.9
MAR08764	0	0.01
MAR08766	-3.32737	3.32737
MAR08767	0	30.7851
MAR00454	0	1000
MAR04297	0	4.16717
MAR04310	0	377.282
MAR04315	-510.109	510.109
MAR04316	-3.32737	3.32737
MAR04317	0	20.3663
MAR04318	0	20.3663
MAR04319	0	0.909105
MAR04320	0	20.3663
MAR04356	0	2330.9
MAR04383	-5.40241	5.40241
MAR04385	0	19.5711
MAR04386	0	10.3015
MAR04387	0	7.69526
MAR04399	0	0.206508
MAR04400	0	20.9803
MAR04401	0	2.06552
MAR04402	-2.83551	2.83551
MAR04403	0	1000
MAR04490	0	0.909105
MAR04706	0	4.16717
MAR08768	0	20.9803
MAR04590	0	205.239
MAR04591	0	153.904
MAR04592	-3.32737	3.32737
MAR04593	0	510.109
MAR04594	0	41.6736
MAR04595	-28.3169	28.3169
MAR08341	0	256.377
MAR08342	-1000	1000
MAR08344	-256.377	256.377
MAR08352	-17.2818	17.2818
MAR08353	-1000	1000
MAR08726	0	14.8721
MAR08727	0	21.5334
MAR08728	0	1000
MAR08729	0	2.05317
MAR06537	-256.377	256.377
MAR01568	0	1.48516
MAR03853	0	285.885
MAR03854	0	3.32737
MAR03855	0	3.32737
MAR03857	0	172.686
MAR03859	0	53.2152
MAR04087	0	0.744128
MAR04089	0	52.9538
MAR04091	0	0.744128
MAR04093	0	52.8413
MAR04095	0	52.8413
MAR04101	0	957.323
MAR04103	0	0.921578
MAR04143	0	161.922
MAR04193	0	52.0365
MAR08497	0	256.377
MAR08498	0	4398.92
MAR08499	0	4398.92
MAR08500	0	256.377
MAR08501	0	187.696
MAR08502	-799.299	799.299
MAR08503	0	224.331
MAR08504	0	956.977
MAR08506	0	956.977
MAR08507	0	799.299
MAR08508	0	799.299
MAR08509	0	256.377
MAR08511	0	172.686
MAR08512	-53.2152	53.2152
MAR08514	0	53.2152
MAR08516	0	13.5342
MAR08517	0	1000
MAR04280	-1.30163	1.30163
MAR00153	0	28.0083
MAR03212	0	296.897
MAR03797	0	28.0083
MAR03800	0	22.1804
MAR04105	0	31.4071
MAR04106	0	31.4071
MAR04107	0	31.4071
MAR04282	0	134.786
MAR04331	-28.0083	28.0083
MAR04459	0	28.0083
MAR04460	0	28.0083
MAR04464	0	1000
MAR04497	0	296.278
MAR04741	0	37.6499
MAR08078	0	1000
MAR09803	-1000	1000
MAR09804	-253.215	253.215
MAR00718	0	14.2607
MAR00719	0	0.552108
MAR01434	-175.878	175.878
MAR01436	0	5.3893
MAR03163	0	296.897
MAR04461	-122.501	122.501
MAR04604	0	36.1355
MAR05351	-1.30163	1.30163
MAR07709	-79.2673	79.2673
MAR04052	0	14.4831
MAR04304	0	0.984861
MAR04350	-14.8721	14.8721
MAR04351	-1.52365	1.52365
MAR04352	-1.52365	1.52365
MAR04354	-104.5	104.5
MAR04398	-38.6827	38.6827
MAR04404	-28.6838	28.6838
MAR04473	0	11.268
MAR04474	0	11.268
MAR04476	-14.8508	14.8508
MAR04477	-6.69376	6.69376
MAR04501	-28.6838	28.6838
MAR04565	-72.0093	72.0093
MAR04567	0	15.2484
MAR09799	-19.8426	19.8426
MAR09800	-377.282	377.282
MAR04623	0	65.8739
MAR04625	0	43.0794
MAR04710	-104.5	104.5
MAR04841	-1.48516	1.48516
MAR08074	0	14.8721
MAR08653	-65.8739	65.8739
MAR03998	0	60.4135
MAR04000	0	15.8069
MAR04002	-122.714	122.714
MAR04004	-122.714	122.714
MAR04010	0	26.4754
MAR04081	0	26.4754
MAR04082	0	26.4754
MAR04012	0	284.963
MAR04014	0	9.4734
MAR04020	-25.6499	25.6499
MAR04022	0	15.8069
MAR04038	-6.62286	6.62286
MAR04040	0	16.2767
MAR04042	0	17.9384
MAR04046	0	4.13614
MAR04048	0	9.4734
MAR04080	0	4.69178
MAR04085	0	54.2759
MAR04086	0	54.2759
MAR04134	0	60.4135
MAR04135	-25.6499	25.6499
MAR04168	0	10.2728
MAR04171	0	52.0365
MAR04290	0	22.6861
MAR04406	0	3.96762
MAR04412	-8.26125	8.26125
MAR04417	0	26.4754
MAR04418	0	31.4071
MAR04419	0	5.7531
MAR04421	0	52.0365
MAR04449	0	26.4754
MAR04450	0	26.4754
MAR04451	0	1000
MAR04452	0	31.4071
MAR04453	0	4.13614
MAR04480	-296.897	296.897
MAR04481	0	1.96018
MAR04482	0	1.96018
MAR04486	0	0.909105
MAR04487	0	0.909105
MAR04488	0	0.909105
MAR04489	0	0.909105
MAR04492	0	0.909105
MAR04493	0	0.909105
MAR04495	0	0.909105
MAR04496	0	0.909105
MAR04518	0	3.78549
MAR04519	0	17.8452
MAR04520	0	17.8452
MAR04573	0	52.0365
MAR04574	-48.4788	48.4788
MAR04600	0	9.59149
MAR04602	0	26.4754
MAR04603	-48.4788	48.4788
MAR04611	0	0.218179
MAR04612	0	0.218179
MAR04614	0	0.218179
MAR04615	0	0.218179
MAR04617	0	0.218179
MAR04618	0	0.218179
MAR04619	0	0.218179
MAR04621	0	0.218179
MAR04632	0	26.4754
MAR04646	0	17.8452
MAR04648	0	17.8452
MAR04649	0	17.8452
MAR04650	0	17.8452
MAR04651	-48.4788	48.4788
MAR04663	-48.4788	48.4788
MAR04664	0	31.4071
MAR04694	0	1.96018
MAR04695	-48.4788	48.4788
MAR04705	0	26.4754
MAR04709	-48.4788	48.4788
MAR04799	0	8.21616
MAR04802	0	8.21616
MAR04804	-81.9655	81.9655
MAR04808	0	2.38928
MAR04810	0	81.9655
MAR04812	-8.26125	8.26125
MAR04814	-6.62286	6.62286
MAR05301	0	17.3197
MAR05353	-25.6499	25.6499
MAR06601	0	0.01
MAR06602	-218.185	218.185
MAR06603	-218.185	218.185
MAR06605	-1000	1000
MAR06606	-1000	1000
MAR06607	-1000	1000
MAR06609	-1000	1000
MAR06610	0	1000
MAR06611	-1000	1000
MAR07144	0	20.0886
MAR08755	0	17.8452
MAR09797	0	1000
