rxn	LB	UB
MAR03905	0	738.088
MAR03907	0	212.044
MAR04097	0	42.3758
MAR04099	0	7.50039
MAR04108	0	42.3758
MAR04133	0	42.3758
MAR04281	-524.153	524.153
MAR04388	-524.153	524.153
MAR04283	0	1.60401
MAR08357	0	952.346
MAR04379	0	15.1556
MAR04301	0	15.1556
MAR04355	0	1500.84
MAR04358	0	62.0575
MAR04363	-179.335	179.335
MAR04365	-45.5286	45.5286
MAR04368	-115.201	115.201
MAR04370	0	7.06162
MAR04371	0	45.5286
MAR04372	0	7.06162
MAR04373	-478.563	478.563
MAR04375	-1500.84	1500.84
MAR04377	0	514.802
MAR04381	-60.6661	60.6661
MAR04391	-233.642	233.642
MAR04394	0	49.5524
MAR04396	-101.849	101.849
MAR04521	0	148.215
MAR06412	0	4.33546
MAR07745	-43.4517	43.4517
MAR07747	0	2.09122
MAR08360	0	907.022
MAR08652	0	148.215
MAR08757	0	3803.44
MAR03989	0	27.9689
MAR04122	0	35.2469
MAR04837	0	11.1463
MAR05395	0	1.32385
MAR05396	0	27.3195
MAR09727	0	32.6386
MAR05397	0	19.061
MAR05398	0	85.7602
MAR05399	0	6.08462
MAR05400	0	6.08462
MAR05401	0	85.7602
MAR08568	0	169.886
MAR08569	0	169.886
MAR08570	0	169.886
MAR08571	0	169.886
MAR08572	0	169.886
MAR08573	0	169.886
MAR08574	0	169.886
MAR08575	0	169.886
MAR08576	0	169.886
MAR08577	0	169.886
MAR08578	0	169.886
MAR08579	0	169.886
MAR08581	0	169.886
MAR08591	0	10.3902
MAR08592	0	27.9689
MAR08580	0	169.886
MAR08582	0	169.886
MAR08587	0	10.3902
MAR08589	0	27.9689
MAR08583	0	10.3902
MAR08584	0	0.01
MAR08585	0	0.0755331
MAR03944	0	85.5538
MAR04128	-2.31867	2.31867
MAR04130	0	48.4497
MAR04131	-35.585	35.585
MAR04132	0	35.585
MAR04303	0	27.9689
MAR04414	0	48.4497
MAR04415	0	0.01
MAR04416	0	120.468
MAR04774	-15.1556	15.1556
MAR04775	-15.1556	15.1556
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	8.06627
MAR08761	0	311.084
MAR08762	-1500.84	1500.84
MAR08764	0	0.01
MAR08766	-2.63551	2.63551
MAR08767	0	35.585
MAR00454	0	1000
MAR04297	0	5.44542
MAR04310	0	311.084
MAR04315	-305.095	305.095
MAR04316	-2.63551	2.63551
MAR04317	0	26.8364
MAR04318	0	26.8364
MAR04319	0	0.543291
MAR04320	0	26.8364
MAR04356	0	1500.84
MAR04383	-2.90099	2.90099
MAR04385	0	21.9232
MAR04386	0	11.72
MAR04387	0	8.34453
MAR04399	0	0.0576132
MAR04400	0	19.2163
MAR04401	0	1.91131
MAR04402	-2.83022	2.83022
MAR04403	0	1000
MAR04490	0	0.543291
MAR04706	0	5.44542
MAR08768	0	19.2163
MAR04590	0	196.793
MAR04591	0	137.733
MAR04592	-2.63551	2.63551
MAR04593	0	305.095
MAR04594	0	48.0069
MAR04595	-36.3926	36.3926
MAR08341	0	212.044
MAR08342	-1000	1000
MAR08344	-212.044	212.044
MAR08352	-11.1296	11.1296
MAR08353	-1000	1000
MAR08726	0	10.7516
MAR08727	0	16.2614
MAR08728	0	1000
MAR08729	0	1.68746
MAR06537	-212.044	212.044
MAR01568	0	1.60401
MAR03853	0	139.446
MAR03854	0	2.63551
MAR03855	0	2.63551
MAR03857	0	183.191
MAR03859	0	56.2244
MAR04087	0	0.376734
MAR04089	0	27.184
MAR04091	0	0.376734
MAR04093	0	45.5608
MAR04095	0	45.5608
MAR04101	0	832.237
MAR04103	0	0.602269
MAR04143	0	141.004
MAR04193	0	62.0575
MAR08497	0	212.044
MAR08498	0	3803.44
MAR08499	0	3803.44
MAR08500	0	212.044
MAR08501	0	260.361
MAR08502	-738.088	738.088
MAR08503	0	168.015
MAR08504	0	952.346
MAR08506	0	952.346
MAR08507	0	738.088
MAR08508	0	738.088
MAR08509	0	212.044
MAR08511	0	183.191
MAR08512	-56.2244	56.2244
MAR08514	0	56.2244
MAR08516	0	14.1335
MAR08517	0	1000
MAR04280	-0.523359	0.523359
MAR00153	0	42.3758
MAR03212	0	268.826
MAR03797	0	42.3758
MAR03800	0	18.6386
MAR04105	0	33.8942
MAR04106	0	33.8942
MAR04107	0	33.8942
MAR04282	0	124.575
MAR04331	-42.3758	42.3758
MAR04459	0	42.3758
MAR04460	0	42.3758
MAR04464	0	1000
MAR04497	0	321.2
MAR04741	0	30.9678
MAR08078	0	1000
MAR09803	-1000	1000
MAR09804	-391.554	391.554
MAR00718	0	12.4495
MAR00719	0	0.103189
MAR01434	-162.701	162.701
MAR01436	0	6.78175
MAR03163	0	268.826
MAR04461	-170.489	170.489
MAR04604	0	89.8725
MAR05351	-0.523359	0.523359
MAR07709	-102.389	102.389
MAR04052	0	12.6173
MAR04304	0	0.955804
MAR04350	-10.7516	10.7516
MAR04351	-1.78488	1.78488
MAR04352	-1.78488	1.78488
MAR04354	-101.849	101.849
MAR04398	-38.2844	38.2844
MAR04404	-27.0081	27.0081
MAR04473	0	10.2376
MAR04474	0	10.2376
MAR04476	-16.3823	16.3823
MAR04477	-6.59729	6.59729
MAR04501	-27.0081	27.0081
MAR04565	-65.0403	65.0403
MAR04567	0	15.1556
MAR09799	-18.8704	18.8704
MAR09800	-311.084	311.084
MAR04623	0	77.9955
MAR04625	0	46.7046
MAR04710	-101.849	101.849
MAR04841	-1.60401	1.60401
MAR08074	0	10.7516
MAR08653	-77.9955	77.9955
MAR03998	0	50.7662
MAR04000	0	26.2665
MAR04002	-120.021	120.021
MAR04004	-120.021	120.021
MAR04010	0	21.8617
MAR04081	0	21.8617
MAR04082	0	21.8617
MAR04012	0	254.807
MAR04014	0	9.24828
MAR04020	-33.4374	33.4374
MAR04022	0	26.2665
MAR04038	-6.25133	6.25133
MAR04040	0	17.2031
MAR04042	0	16.1211
MAR04046	0	3.03012
MAR04048	0	9.24828
MAR04080	0	6.05242
MAR04085	0	33.2488
MAR04086	0	33.2488
MAR04134	0	50.7662
MAR04135	-33.4374	33.4374
MAR04168	0	10.972
MAR04171	0	62.0575
MAR04290	0	30.7803
MAR04406	0	3.18062
MAR04412	-7.15397	7.15397
MAR04417	0	21.8617
MAR04418	0	22.1939
MAR04419	0	6.22158
MAR04421	0	62.0575
MAR04449	0	21.8617
MAR04450	0	21.8617
MAR04451	0	1000
