rxn	LB	UB
MAR03905	0	1113.5
MAR03907	0	196.095
MAR04097	0	66.3886
MAR04099	0	2.57012
MAR04108	0	66.3886
MAR04133	0	66.3886
MAR04281	-420.661	420.661
MAR04388	-420.661	420.661
MAR04283	0	1.13722
MAR08357	0	872.869
MAR04379	0	15.7277
MAR04301	0	15.7277
MAR04355	0	1257.22
MAR04358	0	36.2682
MAR04363	-187.596	187.596
MAR04365	-48.8242	48.8242
MAR04368	-119.358	119.358
MAR04370	0	7.27645
MAR04371	0	48.8242
MAR04372	0	7.27645
MAR04373	-512.852	512.852
MAR04375	-1257.22	1257.22
MAR04377	0	454.515
MAR04381	-72.9198	72.9198
MAR04391	-261.023	261.023
MAR04394	0	51.3523
MAR04396	-93.5188	93.5188
MAR04521	0	174.804
MAR06412	0	3.24744
MAR07745	-36.7563	36.7563
MAR07747	0	2.22782
MAR08360	0	937.991
MAR08652	0	174.804
MAR08757	0	2472.12
MAR03989	0	26.0774
MAR04122	0	31.6093
MAR04837	0	10.7744
MAR05395	0	2.6259
MAR05396	0	20.1336
MAR09727	0	29.4108
MAR05397	0	15.3715
MAR05398	0	88.0109
MAR05399	0	4.73216
MAR05400	0	4.73216
MAR05401	0	88.0109
MAR08568	0	103.336
MAR08569	0	103.336
MAR08570	0	103.336
MAR08571	0	103.336
MAR08572	0	103.336
MAR08573	0	103.336
MAR08574	0	103.336
MAR08575	0	103.336
MAR08576	0	103.336
MAR08577	0	103.336
MAR08578	0	103.336
MAR08579	0	103.336
MAR08581	0	103.336
MAR08591	0	11.3164
MAR08592	0	26.0774
MAR08580	0	103.336
MAR08582	0	103.336
MAR08587	0	11.3164
MAR08589	0	26.0774
MAR08583	0	11.3164
MAR08584	0	0.01
MAR08585	0	0.242012
MAR03944	0	60.2937
MAR04128	-6.53623	6.53623
MAR04130	0	37.8419
MAR04131	-39.0537	39.0537
MAR04132	0	39.0537
MAR04303	0	26.0774
MAR04414	0	37.8419
MAR04415	0	0.01
MAR04416	0	143.607
MAR04774	-15.7277	15.7277
MAR04775	-15.7277	15.7277
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	7.58039
MAR08761	0	259.233
MAR08762	-1257.22	1257.22
MAR08764	0	0.01
MAR08766	-3.22919	3.22919
MAR08767	0	39.0537
MAR00454	0	1000
MAR04297	0	5.39684
MAR04310	0	259.233
MAR04315	-182.393	182.393
MAR04316	-3.22919	3.22919
MAR04317	0	26.9051
MAR04318	0	26.9051
MAR04319	0	0.943044
MAR04320	0	26.9051
MAR04356	0	1257.22
MAR04383	-4.40866	4.40866
MAR04385	0	19.431
MAR04386	0	11.4645
MAR04387	0	6.815
MAR04399	0	1.2915
MAR04400	0	15.0279
MAR04401	0	1.92813
MAR04402	-2.41111	2.41111
MAR04403	0	1000
MAR04490	0	0.943044
MAR04706	0	5.39684
MAR08768	0	15.0279
MAR04590	0	142.63
MAR04591	0	125.34
MAR04592	-3.22919	3.22919
MAR04593	0	182.393
MAR04594	0	40.3934
MAR04595	-28.5409	28.5409
MAR08341	0	196.095
MAR08342	-1000	1000
MAR08344	-196.095	196.095
MAR08352	-11.77	11.77
MAR08353	-1000	1000
MAR08726	0	9.94698
MAR08727	0	15.3065
MAR08728	0	1000
MAR08729	0	1.70734
MAR06537	-196.095	196.095
MAR01568	0	1.13722
MAR03853	0	172.484
MAR03854	0	3.22919
MAR03855	0	3.22919
MAR03857	0	189.283
MAR03859	0	54.7726
MAR04087	0	0.364785
MAR04089	0	29.2748
MAR04091	0	0.364785
MAR04093	0	27.875
MAR04095	0	27.875
MAR04101	0	742.012
MAR04103	0	0.489469
MAR04143	0	123.383
MAR04193	0	36.2682
MAR08497	0	196.095
MAR08498	0	2472.12
MAR08499	0	2472.12
MAR08500	0	196.095
MAR08501	0	214.074
MAR08502	-1113.5	1113.5
MAR08503	0	179.376
MAR08504	0	872.869
MAR08506	0	872.869
MAR08507	0	1113.5
MAR08508	0	1113.5
MAR08509	0	196.095
MAR08511	0	189.283
MAR08512	-54.7726	54.7726
MAR08514	0	54.7726
MAR08516	0	9.18544
MAR08517	0	1000
