rxn	LB	UB
MAR03905	0	1522.35
MAR03907	0	234.262
MAR04097	0	229.736
MAR04099	0	8.46786
MAR04108	0	229.736
MAR04133	0	229.736
MAR04281	-440.514	440.514
MAR04388	-440.514	440.514
MAR04283	0	2.59618
MAR08357	0	1182.25
MAR04379	0	17.233
MAR04301	0	17.233
MAR04355	0	1443.17
MAR04358	0	78.8166
MAR04363	-193.607	193.607
MAR04365	-50.1809	50.1809
MAR04368	-170.156	170.156
MAR04370	0	6.97626
MAR04371	0	50.1809
MAR04372	0	6.97626
MAR04373	-712.087	712.087
MAR04375	-1443.17	1443.17
MAR04377	0	555.816
MAR04381	-90.9833	90.9833
MAR04391	-363.834	363.834
MAR04394	0	46.7374
MAR04396	-109.793	109.793
MAR04521	0	54.3109
MAR06412	0	5.70786
MAR07745	-49.2323	49.2323
MAR07747	0	4.337
MAR08360	0	1097.03
MAR08652	0	54.3109
MAR08757	0	2475.39
MAR03989	0	33.7459
MAR04122	0	60.5823
MAR04837	0	16.7718
MAR05395	0	2.16083
MAR05396	0	24.7955
MAR09727	0	53.8529
MAR05397	0	24.1402
MAR05398	0	174.447
MAR05399	0	7.99927
MAR05400	0	7.99927
MAR05401	0	174.447
MAR08568	0	100.201
MAR08569	0	100.201
MAR08570	0	100.201
MAR08571	0	100.201
MAR08572	0	100.201
MAR08573	0	100.201
MAR08574	0	100.201
MAR08575	0	100.201
MAR08576	0	100.201
MAR08577	0	100.201
MAR08578	0	100.201
MAR08579	0	100.201
MAR08581	0	100.201
MAR08591	0	18.4684
MAR08592	0	33.7459
MAR08580	0	100.201
MAR08582	0	100.201
MAR08587	0	18.4684
MAR08589	0	33.7459
MAR08583	0	18.4684
MAR08584	0	0.01
MAR08585	0	0.312263
MAR03944	0	70.8145
MAR04128	-12.4852	12.4852
MAR04130	0	34.1577
MAR04131	-42.5217	42.5217
MAR04132	0	42.5217
MAR04303	0	33.7459
MAR04414	0	34.1577
MAR04415	0	0.01
MAR04416	0	129.709
MAR04774	-17.233	17.233
MAR04775	-17.233	17.233
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	12.5955
MAR08761	0	305.498
MAR08762	-1443.17	1443.17
MAR08764	0	0.01
MAR08766	-5.84912	5.84912
MAR08767	0	42.5217
MAR00454	0	1000
MAR04297	0	6.7353
MAR04310	0	305.498
MAR04315	-387.852	387.852
MAR04316	-5.84912	5.84912
MAR04317	0	42.3444
MAR04318	0	42.3444
MAR04319	0	3.92324
MAR04320	0	42.3444
MAR04356	0	1443.17
MAR04383	-6.01686	6.01686
MAR04385	0	24.8491
MAR04386	0	17.0632
MAR04387	0	8.72699
MAR04399	0	0.577955
MAR04400	0	13.3688
MAR04401	0	1.66123
MAR04402	-3.63571	3.63571
MAR04403	0	1000
MAR04490	0	3.92324
MAR04706	0	6.7353
MAR08768	0	13.3688
MAR04590	0	207.734
MAR04591	0	202.376
MAR04592	-5.84912	5.84912
MAR04593	0	387.852
MAR04594	0	40.7484
MAR04595	-46.4249	46.4249
MAR08341	0	234.262
MAR08342	-1000	1000
MAR08344	-234.262	234.262
MAR08352	-17.0321	17.0321
MAR08353	-1000	1000
MAR08726	0	9.96968
MAR08727	0	16.5516
MAR08728	0	1000
MAR08729	0	3.23201
MAR06537	-234.262	234.262
MAR01568	0	2.59618
MAR03853	0	218.481
MAR03854	0	5.84912
MAR03855	0	5.84912
MAR03857	0	191.466
MAR03859	0	74.1325
MAR04087	0	2.11583
MAR04089	0	68.4258
MAR04091	0	2.11583
MAR04093	0	28.3425
MAR04095	0	28.3425
MAR04101	0	514.941
MAR04103	0	1.52736
MAR04143	0	160.588
MAR04193	0	78.8166
MAR08497	0	234.262
MAR08498	0	2475.39
MAR08499	0	2475.39
