rxn	LB	UB
MAR03905	0	1129.19
MAR03907	0	230.098
MAR04097	0	51.0643
MAR04099	0	13.7604
MAR04108	0	51.0643
MAR04133	0	51.0643
MAR04281	-610.387	610.387
MAR04388	-610.387	610.387
MAR04283	0	1.93209
MAR08357	0	1098.99
MAR04379	0	18.408
MAR04301	0	18.408
MAR04355	0	1420.64
MAR04358	0	97.1635
MAR04363	-173.249	173.249
MAR04365	-53.6226	53.6226
MAR04368	-133.213	133.213
MAR04370	0	5.15293
MAR04371	0	53.6226
MAR04372	0	5.15293
MAR04373	-625.094	625.094
MAR04375	-1420.64	1420.64
MAR04377	0	545.225
MAR04381	-84.7103	84.7103
MAR04391	-257.89	257.89
MAR04394	0	52.9804
MAR04396	-104.897	104.897
MAR04521	0	163.891
MAR06412	0	5.75938
MAR07745	-49.0547	49.0547
MAR07747	0	4.5373
MAR08360	0	1065.32
MAR08652	0	163.891
MAR08757	0	3446.52
MAR03989	0	38.2127
MAR04122	0	42.6663
MAR04837	0	14.0183
MAR05395	0	2.89216
MAR05396	0	29.6857
MAR09727	0	62.8412
MAR05397	0	24.7562
MAR05398	0	126.171
MAR05399	0	8.55693
MAR05400	0	8.55693
MAR05401	0	126.171
MAR08568	0	119.903
MAR08569	0	119.903
MAR08570	0	119.903
MAR08571	0	119.903
MAR08572	0	119.903
MAR08573	0	119.903
MAR08574	0	119.903
MAR08575	0	119.903
MAR08576	0	119.903
MAR08577	0	119.903
MAR08578	0	119.903
MAR08579	0	119.903
MAR08581	0	119.903
MAR08591	0	22.7282
MAR08592	0	38.2127
MAR08580	0	119.903
MAR08582	0	119.903
MAR08587	0	22.7282
MAR08589	0	38.2127
MAR08583	0	22.7282
MAR08584	0	0.01
MAR08585	0	0.516873
MAR03944	0	69.6769
MAR04128	-7.05606	7.05606
MAR04130	0	44.2688
MAR04131	-28.0485	28.0485
MAR04132	0	28.0485
MAR04303	0	38.2127
MAR04414	0	44.2688
MAR04415	0	0.01
MAR04416	0	140.374
MAR04774	-18.408	18.408
MAR04775	-18.408	18.408
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	10.1242
MAR08761	0	240.205
MAR08762	-1420.64	1420.64
MAR08764	0	0.01
MAR08766	-5.63935	5.63935
MAR08767	0	28.0485
MAR00454	0	1000
MAR04297	0	5.81847
MAR04310	0	240.205
MAR04315	-483.164	483.164
MAR04316	-5.63935	5.63935
MAR04317	0	39.9675
MAR04318	0	39.9675
MAR04319	0	2.10715
MAR04320	0	39.9675
MAR04356	0	1420.64
MAR04383	-4.85284	4.85284
MAR04385	0	24.3256
MAR04386	0	20.0667
MAR04387	0	10.3781
MAR04399	0	0.355455
MAR04400	0	13.3767
MAR04401	0	2.64929
MAR04402	-3.52015	3.52015
MAR04403	0	1000
MAR04490	0	2.10715
MAR04706	0	5.81847
MAR08768	0	13.3767
MAR04590	0	132.315
MAR04591	0	143.3
MAR04592	-5.63935	5.63935
MAR04593	0	483.164
MAR04594	0	54.9251
MAR04595	-45.4769	45.4769
MAR08341	0	230.098
MAR08342	-1000	1000
MAR08344	-230.098	230.098
MAR08352	-12.9837	12.9837
MAR08353	-1000	1000
MAR08726	0	9.88877
MAR08727	0	16.3951
MAR08728	0	1000
MAR08729	0	2.49834
MAR06537	-230.098	230.098
MAR01568	0	1.93209
MAR03853	0	273.601
MAR03854	0	5.63935
MAR03855	0	5.63935
MAR03857	0	206.544
MAR03859	0	63.2852
MAR04087	0	1.28846
MAR04089	0	48.7093
MAR04091	0	1.28846
MAR04093	0	46.093
MAR04095	0	46.093
MAR04101	0	817.221
MAR04103	0	1.13247
MAR04143	0	222.924
MAR04193	0	97.1635
MAR08497	0	230.098
MAR08498	0	3446.52
MAR08499	0	3446.52
MAR08500	0	230.098
MAR08501	0	189.727
MAR08502	-1129.19	1129.19
MAR08503	0	210.001
MAR08504	0	1098.99
MAR08506	0	1098.99
MAR08507	0	1129.19
MAR08508	0	1129.19
MAR08509	0	230.098
MAR08511	0	206.544
MAR08512	-63.2852	63.2852
MAR08514	0	63.2852
MAR08516	0	10.2576
MAR08517	0	1000
MAR04280	-3.86789	3.86789
MAR00153	0	51.0643
MAR03212	0	272.872
MAR03797	0	51.0643
MAR03800	0	25.2368
MAR04105	0	51.5067
MAR04106	0	51.5067
MAR04107	0	51.5067
MAR04282	0	159.049
MAR04331	-51.0643	51.0643
MAR04459	0	51.0643
MAR04460	0	51.0643
MAR04464	0	1000
MAR04497	0	432.94
MAR04741	0	36.8368
MAR08078	0	1000
MAR09803	-1000	1000
MAR09804	-467.97	467.97
MAR00718	0	14.3551
MAR00719	0	0.429587
MAR01434	-200.267	200.267
MAR01436	0	21.9519
MAR03163	0	272.872
MAR04461	-207.594	207.594
MAR04604	0	258.999
MAR05351	-3.86789	3.86789
MAR07709	-100.528	100.528
MAR04052	0	10.9235
MAR04304	0	1.75687
MAR04350	-9.88877	9.88877
MAR04351	-2.71302	2.71302
MAR04352	-2.71302	2.71302
MAR04354	-104.897	104.897
MAR04398	-32.0511	32.0511
MAR04404	-33.2606	33.2606
MAR04473	0	15.652
MAR04474	0	15.652
MAR04476	-15.52	15.52
MAR04477	-7.69624	7.69624
MAR04501	-33.2606	33.2606
MAR04565	-86.2084	86.2084
MAR04567	0	18.408
MAR09799	-21.3864	21.3864
MAR09800	-240.205	240.205
MAR04623	0	69.4307
MAR04625	0	35.7666
MAR04710	-104.897	104.897
MAR04841	-1.93209	1.93209
MAR08074	0	9.88877
MAR08653	-69.4307	69.4307
MAR03998	0	70.8621
MAR04000	0	36.2206
MAR04002	-135.516	135.516
MAR04004	-135.516	135.516
MAR04010	0	29.3683
MAR04081	0	29.3683
MAR04082	0	29.3683
MAR04012	0	228.184
MAR04014	0	10.5734
MAR04020	-28.0061	28.0061
MAR04022	0	36.2206
MAR04038	-8.38813	8.38813
MAR04040	0	17.9692
MAR04042	0	16.0684
MAR04046	0	4.20982
MAR04048	0	10.5734
MAR04080	0	11.308
MAR04085	0	22.6135
MAR04086	0	22.6135
MAR04134	0	70.8621
MAR04135	-28.0061	28.0061
MAR04168	0	12.5168
MAR04171	0	97.1635
MAR04290	0	40.7071
MAR04406	0	3.69568
MAR04412	-7.4434	7.4434
MAR04417	0	29.3683
MAR04418	0	21.589
MAR04419	0	8.25892
MAR04421	0	97.1635
MAR04449	0	29.3683
MAR04450	0	29.3683
MAR04451	0	1000
MAR04452	0	21.589
MAR04453	0	4.20982
MAR04480	-272.872	272.872
MAR04481	0	2.73624
MAR04482	0	2.73624
MAR04486	0	2.10715
MAR04487	0	2.10715
MAR04488	0	2.10715
MAR04489	0	2.10715
MAR04492	0	2.10715
MAR04493	0	2.10715
MAR04495	0	2.10715
MAR04496	0	2.10715
MAR04518	0	5.57222
MAR04519	0	28.5585
MAR04520	0	28.5585
MAR04573	0	97.1635
MAR04574	-58.8926	58.8926
MAR04600	0	10.2378
MAR04602	0	29.3683
MAR04603	-58.8926	58.8926
MAR04611	0	0.73505
MAR04612	0	0.73505
MAR04614	0	0.73505
MAR04615	0	0.73505
MAR04617	0	0.73505
MAR04618	0	0.73505
MAR04619	0	0.73505
MAR04621	0	0.73505
MAR04632	0	29.3683
MAR04646	0	28.5585
MAR04648	0	28.5585
MAR04649	0	28.5585
MAR04650	0	28.5585
MAR04651	-58.8926	58.8926
MAR04663	-58.8926	58.8926
MAR04664	0	21.589
MAR04694	0	2.73624
MAR04695	-58.8926	58.8926
MAR04705	0	29.3683
MAR04709	-58.8926	58.8926
MAR04799	0	9.69638
MAR04802	0	9.69638
MAR04804	-65.6658	65.6658
MAR04808	0	3.37537
MAR04810	0	65.6658
MAR04812	-7.4434	7.4434
MAR04814	-8.38813	8.38813
MAR05301	0	35.9491
MAR05353	-28.0061	28.0061
MAR06601	0	0.01
MAR06602	-250.842	250.842
MAR06603	-250.842	250.842
MAR06605	-1000	1000
MAR06606	-1000	1000
MAR06607	-1000	1000
MAR06609	-1000	1000
MAR06610	0	1000
MAR06611	-1000	1000
MAR07144	0	29.1168
MAR08755	0	28.5585
MAR09797	0	1000
MAR04016	-180.164	180.164
MAR04018	-180.164	180.164
MAR04044	-180.164	180.164
MAR04291	-180.164	180.164
MAR04420	0	180.164
MAR04570	-180.164	180.164
MAR04572	0	180.164
MAR04006	-180.164	180.164
MAR04028	-180.164	180.164
MAR04030	-180.164	180.164
MAR04670	-180.164	180.164
MAR04673	-180.164	180.164
MAR04675	0	180.164
MAR06614	-180.164	180.164
MAR06615	-180.164	180.164
MAR06616	-180.164	180.164
MAR04635	-180.164	180.164
MAR03793	-44.2026	44.2026
MAR03931	0	40.4257
