rxn	LB	UB
MAR03905	0	1028.36
MAR03907	0	207.432
MAR04097	0	36.1893
MAR04099	0	12.2721
MAR04108	0	36.1893
MAR04133	0	36.1893
MAR04281	-593.464	593.464
MAR04388	-593.464	593.464
MAR04283	0	1.95162
MAR08357	0	1069.17
MAR04379	0	20.0579
MAR04301	0	20.0579
MAR04355	0	1660.82
MAR04358	0	67.7549
MAR04363	-200.561	200.561
MAR04365	-51.9316	51.9316
MAR04368	-118.208	118.208
MAR04370	0	4.84358
MAR04371	0	51.9316
MAR04372	0	4.84358
MAR04373	-536.862	536.862
MAR04375	-1660.82	1660.82
MAR04377	0	723.844
MAR04381	-75.9162	75.9162
MAR04391	-291.883	291.883
MAR04394	0	58.0846
MAR04396	-125.977	125.977
MAR04521	0	110.378
MAR06412	0	4.07707
MAR07745	-44.1286	44.1286
MAR07747	0	3.1558
MAR08360	0	1049.27
MAR08652	0	110.378
MAR08757	0	3702.2
MAR03989	0	46.891
MAR04122	0	32.8662
MAR04837	0	15.3807
MAR05395	0	2.06971
MAR05396	0	43.077
MAR09727	0	50.1279
MAR05397	0	19.3144
MAR05398	0	97.3285
MAR05399	0	8.46048
MAR05400	0	8.46048
MAR05401	0	97.3285
MAR08568	0	169.034
MAR08569	0	169.034
MAR08570	0	169.034
MAR08571	0	169.034
MAR08572	0	169.034
MAR08573	0	169.034
MAR08574	0	169.034
MAR08575	0	169.034
MAR08576	0	169.034
MAR08577	0	169.034
MAR08578	0	169.034
MAR08579	0	169.034
MAR08581	0	169.034
MAR08591	0	15.2618
MAR08592	0	46.891
MAR08580	0	169.034
MAR08582	0	169.034
MAR08587	0	15.2618
MAR08589	0	46.891
MAR08583	0	15.2618
MAR08584	0	0.01
MAR08585	0	0.498463
MAR03944	0	72.6351
MAR04128	-4.4395	4.4395
MAR04130	0	64.5787
MAR04131	-32.7949	32.7949
MAR04132	0	32.7949
MAR04303	0	46.891
MAR04414	0	64.5787
MAR04415	0	0.01
MAR04416	0	158.167
MAR04774	-20.0579	20.0579
MAR04775	-20.0579	20.0579
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	9.90638
MAR08761	0	237.082
MAR08762	-1660.82	1660.82
MAR08764	0	0.01
MAR08766	-4.29087	4.29087
MAR08767	0	32.7949
MAR00454	0	1000
MAR04297	0	5.28941
MAR04310	0	237.082
MAR04315	-319.789	319.789
MAR04316	-4.29087	4.29087
MAR04317	0	34.0505
MAR04318	0	34.0505
MAR04319	0	2.14952
MAR04320	0	34.0505
MAR04356	0	1660.82
MAR04383	-4.25785	4.25785
MAR04385	0	23.2592
MAR04386	0	14.9845
MAR04387	0	8.24441
MAR04399	0	0.306942
MAR04400	0	17.7021
MAR04401	0	2.2475
MAR04402	-3.80319	3.80319
MAR04403	0	1000
MAR04490	0	2.14952
MAR04706	0	5.28941
MAR08768	0	17.7021
MAR04590	0	211.198
MAR04591	0	161.613
MAR04592	-4.29087	4.29087
MAR04593	0	319.789
MAR04594	0	60.5688
MAR04595	-47.7731	47.7731
MAR08341	0	207.432
MAR08342	-1000	1000
MAR08344	-207.432	207.432
MAR08352	-9.95957	9.95957
MAR08353	-1000	1000
MAR08726	0	10.2526
MAR08727	0	17.9109
MAR08728	0	1000
MAR08729	0	2.13625
MAR06537	-207.432	207.432
MAR01568	0	1.95162
MAR03853	0	178.755
MAR03854	0	4.29087
MAR03855	0	4.29087
MAR03857	0	177.631
MAR03859	0	59.0927
MAR04087	0	1.18915
MAR04089	0	21.5085
