rxn	LB	UB
MAR03905	0	1061.67
MAR03907	0	203.528
MAR04097	0	55.017
MAR04099	0	9.04781
MAR04108	0	55.017
MAR04133	0	55.017
MAR04281	-506.705	506.705
MAR04388	-506.705	506.705
MAR04283	0	3.47731
MAR08357	0	1123.27
MAR04379	0	13.3396
MAR04301	0	13.3396
MAR04355	0	1465.84
MAR04358	0	58.2376
MAR04363	-173.047	173.047
MAR04365	-53.799	53.799
MAR04368	-126.727	126.727
MAR04370	0	5.30461
MAR04371	0	53.799
MAR04372	0	5.30461
MAR04373	-460.425	460.425
MAR04375	-1465.84	1465.84
MAR04377	0	541.471
MAR04381	-99.4091	99.4091
MAR04391	-267.768	267.768
MAR04394	0	48.5569
MAR04396	-128.658	128.658
MAR04521	0	69.9343
MAR06412	0	4.04392
MAR07745	-42.1318	42.1318
MAR07747	0	4.86385
MAR08360	0	650.096
MAR08652	0	69.9343
MAR08757	0	3843.36
MAR03989	0	46.4308
MAR04122	0	29.0828
MAR04837	0	12.209
MAR05395	0	2.47467
MAR05396	0	41.4782
MAR09727	0	75.0823
MAR05397	0	23.833
MAR05398	0	76.7534
MAR05399	0	7.68047
MAR05400	0	7.68047
MAR05401	0	76.7534
MAR08568	0	196.194
MAR08569	0	196.194
MAR08570	0	196.194
MAR08571	0	196.194
MAR08572	0	196.194
MAR08573	0	196.194
MAR08574	0	196.194
MAR08575	0	196.194
MAR08576	0	196.194
MAR08577	0	196.194
MAR08578	0	196.194
MAR08579	0	196.194
MAR08581	0	196.194
MAR08591	0	17.9937
MAR08592	0	46.4308
MAR08580	0	196.194
MAR08582	0	196.194
MAR08587	0	17.9937
MAR08589	0	46.4308
MAR08583	0	17.9937
MAR08584	0	0.01
MAR08585	0	0.625814
MAR03944	0	85.789
MAR04128	-4.86437	4.86437
MAR04130	0	55.185
MAR04131	-25.9919	25.9919
MAR04132	0	25.9919
MAR04303	0	46.4308
MAR04414	0	55.185
MAR04415	0	0.01
MAR04416	0	131.417
MAR04774	-13.3396	13.3396
MAR04775	-13.3396	13.3396
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	10.2154
MAR08761	0	192.57
MAR08762	-1465.84	1465.84
MAR08764	0	0.01
MAR08766	-8.16905	8.16905
MAR08767	0	25.9919
MAR00454	0	1000
MAR04297	0	7.03662
MAR04310	0	192.57
MAR04315	-600.915	600.915
MAR04316	-8.16905	8.16905
MAR04317	0	26.7576
MAR04318	0	26.7576
MAR04319	0	2.23656
MAR04320	0	26.7576
MAR04356	0	1465.84
MAR04383	-5.20572	5.20572
MAR04385	0	19.7446
MAR04386	0	14.9808
MAR04387	0	9.1295
MAR04399	0	0.203281
MAR04400	0	16.2303
MAR04401	0	3.2209
MAR04402	-3.48674	3.48674
MAR04403	0	1000
MAR04490	0	2.23656
MAR04706	0	7.03662
MAR08768	0	16.2303
MAR04590	0	230.91
MAR04591	0	120.219
MAR04592	-8.16905	8.16905
MAR04593	0	600.915
MAR04594	0	53.4201
MAR04595	-42.765	42.765
MAR08341	0	203.528
MAR08342	-1000	1000
MAR08344	-203.528	203.528
MAR08352	-10.2229	10.2229
MAR08353	-1000	1000
MAR08726	0	15.8159
MAR08727	0	16.8027
MAR08728	0	1000
MAR08729	0	3.12128
MAR06537	-203.528	203.528
MAR01568	0	3.47731
MAR03853	0	226.868
MAR03854	0	8.16905
MAR03855	0	8.16905
MAR03857	0	163.31
MAR03859	0	58.8883
MAR04087	0	0.978369
MAR04089	0	37.2916
MAR04091	0	0.978369
MAR04093	0	55.6548
MAR04095	0	55.6548
MAR04101	0	1634.48
MAR04103	0	1.81703
MAR04143	0	193.772
MAR04193	0	58.2376
MAR08497	0	203.528
MAR08498	0	3843.36
MAR08499	0	3843.36
MAR08500	0	203.528
MAR08501	0	144.008
MAR08502	-1061.67	1061.67
MAR08503	0	182.727
MAR08504	0	1123.27
MAR08506	0	1123.27
MAR08507	0	1061.67
MAR08508	0	1061.67
MAR08509	0	203.528
MAR08511	0	163.31
MAR08512	-58.8883	58.8883
MAR08514	0	58.8883
MAR08516	0	10.8228
MAR08517	0	1000
MAR04280	-3.68622	3.68622
MAR00153	0	55.017
MAR03212	0	271.527
MAR03797	0	55.017
MAR03800	0	35.6655
MAR04105	0	36.6194
MAR04106	0	36.6194
MAR04107	0	36.6194
MAR04282	0	171.695
MAR04331	-55.017	55.017
MAR04459	0	55.017
MAR04460	0	55.017
MAR04464	0	1000
MAR04497	0	377.025
MAR04741	0	33.8228
MAR08078	0	1000
MAR09803	-1000	1000
MAR09804	-204.096	204.096
MAR00718	0	16.0396
MAR00719	0	1.08841
MAR01434	-166.312	166.312
MAR01436	0	20.1375
MAR03163	0	271.527
MAR04461	-113.705	113.705
MAR04604	0	237.23
MAR05351	-3.68622	3.68622
MAR07709	-82.683	82.683
MAR04052	0	13.9717
MAR04304	0	1.81106
MAR04350	-15.8159	15.8159
MAR04351	-1.31349	1.31349
MAR04352	-1.31349	1.31349
MAR04354	-128.658	128.658
MAR04398	-36.3599	36.3599
MAR04404	-33.3015	33.3015
MAR04473	0	14.3942
MAR04474	0	14.3942
MAR04476	-16.9461	16.9461
MAR04477	-5.20793	5.20793
MAR04501	-33.3015	33.3015
MAR04565	-73.4637	73.4637
MAR04567	0	13.3396
MAR09799	-22.9871	22.9871
MAR09800	-192.57	192.57
MAR04623	0	90.9845
MAR04625	0	39.1649
MAR04710	-128.658	128.658
MAR04841	-3.47731	3.47731
MAR08074	0	15.8159
MAR08653	-90.9845	90.9845
MAR03998	0	52.1644
MAR04000	0	30.2021
MAR04002	-105.802	105.802
MAR04004	-105.802	105.802
MAR04010	0	30.5812
MAR04081	0	30.5812
MAR04082	0	30.5812
MAR04012	0	278.027
MAR04014	0	16.4959
MAR04020	-25.2293	25.2293
MAR04022	0	30.2021
MAR04038	-8.20108	8.20108
MAR04040	0	23.0873
MAR04042	0	24.9219
MAR04046	0	4.44831
MAR04048	0	16.4959
MAR04080	0	6.05687
MAR04085	0	47.9726
MAR04086	0	47.9726
MAR04134	0	52.1644
MAR04135	-25.2293	25.2293
MAR04168	0	8.39559
MAR04171	0	58.2376
MAR04290	0	25.5115
MAR04406	0	3.53422
MAR04412	-9.77113	9.77113
MAR04417	0	30.5812
MAR04418	0	23.6974
MAR04419	0	6.89732
MAR04421	0	58.2376
MAR04449	0	30.5812
MAR04450	0	30.5812
MAR04451	0	1000
MAR04452	0	23.6974
MAR04453	0	4.44831
MAR04480	-271.527	271.527
MAR04481	0	4.06549
MAR04482	0	4.06549
MAR04486	0	2.23656
MAR04487	0	2.23656
MAR04488	0	2.23656
MAR04489	0	2.23656
MAR04492	0	2.23656
MAR04493	0	2.23656
MAR04495	0	2.23656
MAR04496	0	2.23656
MAR04518	0	5.63889
MAR04519	0	27.4571
MAR04520	0	27.4571
MAR04573	0	58.2376
MAR04574	-41.6275	41.6275
MAR04600	0	7.14363
MAR04602	0	30.5812
MAR04603	-41.6275	41.6275
MAR04611	0	0.78257
MAR04612	0	0.78257
MAR04614	0	0.78257
MAR04615	0	0.78257
MAR04617	0	0.78257
MAR04618	0	0.78257
MAR04619	0	0.78257
MAR04621	0	0.78257
MAR04632	0	30.5812
MAR04646	0	27.4571
MAR04648	0	27.4571
MAR04649	0	27.4571
MAR04650	0	27.4571
MAR04651	-41.6275	41.6275
MAR04663	-41.6275	41.6275
MAR04664	0	23.6974
MAR04694	0	4.06549
