rxn	LB	UB
MAR03905	0	900.477
MAR03907	0	236.263
MAR04097	0	24.7919
MAR04099	0	0.401543
MAR04108	0	24.7919
MAR04133	0	24.7919
MAR04281	-613.966	613.966
MAR04388	-613.966	613.966
MAR04283	0	1.65158
MAR08357	0	597.49
MAR04379	0	12.1941
MAR04301	0	12.1941
MAR04355	0	1741.71
MAR04358	0	96.0714
MAR04363	-103.386	103.386
MAR04365	-44.9642	44.9642
MAR04368	-121.581	121.581
MAR04370	0	6.16648
MAR04371	0	44.9642
MAR04372	0	6.16648
MAR04373	-443.733	443.733
MAR04375	-1741.71	1741.71
MAR04377	0	550.872
MAR04381	-71.854	71.854
MAR04391	-273.317	273.317
MAR04394	0	46.8968
MAR04396	-66.0746	66.0746
MAR04521	0	68.7912
MAR06412	0	5.65389
MAR07745	-58.0202	58.0202
MAR07747	0	4.46629
MAR08360	0	864.723
MAR08652	0	68.7912
MAR08757	0	4475.3
MAR03989	0	13.4635
MAR04122	0	39.5497
MAR04837	0	8.61041
MAR05395	0	3.69525
MAR05396	0	37.5244
MAR09727	0	37.5244
MAR05397	0	29.7193
MAR05398	0	100.782
MAR05399	0	4.4833
MAR05400	0	4.4833
MAR05401	0	100.782
MAR08568	0	208.99
MAR08569	0	208.99
MAR08570	0	208.99
MAR08571	0	208.99
MAR08572	0	208.99
MAR08573	0	208.99
MAR08574	0	208.99
MAR08575	0	208.99
MAR08576	0	208.99
MAR08577	0	208.99
MAR08578	0	208.99
MAR08579	0	208.99
MAR08581	0	208.99
MAR08591	0	5.1676
MAR08592	0	13.4635
MAR08580	0	208.99
MAR08582	0	208.99
MAR08587	0	5.1676
MAR08589	0	13.4635
MAR08583	0	5.1676
MAR08584	0	0.01
MAR08585	0	0.270559
MAR03944	0	129.779
MAR04128	-5.70215	5.70215
MAR04130	0	38.4694
MAR04131	-23.1745	23.1745
MAR04132	0	23.1745
MAR04303	0	13.4635
MAR04414	0	38.4694
MAR04415	0	0.01
MAR04416	0	135.574
MAR04774	-12.1941	12.1941
MAR04775	-12.1941	12.1941
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	10.5734
MAR08761	0	421.612
MAR08762	-1741.71	1741.71
MAR08764	0	0.01
MAR08766	-7.105	7.105
MAR08767	0	23.1745
MAR00454	0	1000
MAR04297	0	6.94651
MAR04310	0	421.612
MAR04315	-304.554	304.554
MAR04316	-7.105	7.105
MAR04317	0	25.9475
MAR04318	0	25.9475
MAR04319	0	0.718661
MAR04320	0	25.9475
MAR04356	0	1741.71
MAR04383	-5.08974	5.08974
MAR04385	0	25.1995
MAR04386	0	14.4749
MAR04387	0	14.4749
MAR04399	0	0.278825
MAR04400	0	20.5853
MAR04401	0	2.80163
MAR04402	-2.22566	2.22566
MAR04403	0	1000
MAR04490	0	0.718661
MAR04706	0	6.94651
MAR08768	0	20.5853
MAR04590	0	94.7786
MAR04591	0	142.19
MAR04592	-7.105	7.105
MAR04593	0	304.554
MAR04594	0	37.4711
MAR04595	-31.6496	31.6496
MAR08341	0	236.263
MAR08342	-1000	1000
MAR08344	-236.263	236.263
MAR08352	-6.825	6.825
MAR08353	-1000	1000
MAR08726	0	10.9449
MAR08727	0	21.469
MAR08728	0	1000
MAR08729	0	2.78344
MAR06537	-236.263	236.263
MAR01568	0	1.65158
MAR03853	0	315.443
MAR03854	0	7.105
MAR03855	0	7.105
MAR03857	0	173.097
MAR03859	0	114.09
MAR04087	0	1.70085
MAR04089	0	23.4565
MAR04091	0	1.70085
MAR04093	0	41.5931
MAR04095	0	41.5931
MAR04101	0	434.709
MAR04103	0	1.02139
MAR04143	0	98.5746
MAR04193	0	96.0714
MAR08497	0	236.263
