rxn	LB	UB
MAR03905	0	588.59
MAR03907	0	183.089
MAR04097	0	31.3791
MAR04099	0	1.47339
MAR04108	0	31.3791
MAR04133	0	31.3791
MAR04281	-472.12	472.12
MAR04388	-472.12	472.12
MAR04283	0	7.29207
MAR08357	0	759.992
MAR04379	0	16.1588
MAR04301	0	16.1588
MAR04355	0	948.235
MAR04358	0	53.5787
MAR04363	-98.419	98.419
MAR04365	-49.565	49.565
MAR04368	-100.117	100.117
MAR04370	0	3.5609
MAR04371	0	49.565
MAR04372	0	3.5609
MAR04373	-589.644	589.644
MAR04375	-948.235	948.235
MAR04377	0	420.536
MAR04381	-101.317	101.317
MAR04391	-240.618	240.618
MAR04394	0	30.5785
MAR04396	-82.4215	82.4215
MAR04521	0	95.2588
MAR06412	0	3.92106
MAR07745	-23.055	23.055
MAR07747	0	9.83833
MAR08360	0	625.058
MAR08652	0	95.2588
MAR08757	0	2326.67
MAR03989	0	46.3652
MAR04122	0	16.4962
MAR04837	0	8.18769
MAR05395	0	5.37174
MAR05396	0	17.229
MAR09727	0	17.229
MAR05397	0	11.1606
MAR05398	0	73.7406
MAR05399	0	5.53729
MAR05400	0	5.53729
MAR05401	0	73.7406
MAR08568	0	90.1473
MAR08569	0	90.1473
MAR08570	0	90.1473
MAR08571	0	90.1473
MAR08572	0	90.1473
MAR08573	0	90.1473
MAR08574	0	90.1473
MAR08575	0	90.1473
MAR08576	0	90.1473
MAR08577	0	90.1473
MAR08578	0	90.1473
MAR08579	0	90.1473
MAR08581	0	90.1473
MAR08591	0	13.8567
MAR08592	0	46.3652
MAR08580	0	90.1473
MAR08582	0	90.1473
MAR08587	0	13.8567
MAR08589	0	46.3652
MAR08583	0	13.8567
MAR08584	0	0.01
MAR08585	0	0.618211
MAR03944	0	30.2803
MAR04128	-3.15473	3.15473
MAR04130	0	43.1956
MAR04131	-36.4228	36.4228
MAR04132	0	36.4228
MAR04303	0	46.3652
MAR04414	0	43.1956
MAR04415	0	0.00735576
MAR04416	0	147.586
MAR04774	-16.1588	16.1588
MAR04775	-16.1588	16.1588
MAR04831	-1000	1000
MAR04832	-0.00735576	0.00735576
MAR07674	0	21.5789
MAR08761	0	196.407
MAR08762	-948.235	948.235
MAR08764	0	0.00735576
MAR08766	-9.99809	9.99809
MAR08767	0	36.4228
MAR00454	0	1000
MAR04297	0	4.51086
MAR04310	0	196.407
MAR04315	-271.555	271.555
MAR04316	-9.99809	9.99809
MAR04317	0	20.0915
MAR04318	0	20.0915
MAR04319	0	8.8408
MAR04320	0	20.0915
MAR04356	0	948.235
MAR04383	-5.25276	5.25276
MAR04385	0	21.4714
MAR04386	0	14.6581
MAR04387	0	9.38112
MAR04399	0	0.703846
MAR04400	0	17.3052
MAR04401	0	1.61963
MAR04402	-5.08446	5.08446
MAR04403	0	1000
MAR04490	0	8.8408
MAR04706	0	4.51086
MAR08768	0	17.3052
MAR04590	0	155.006
MAR04591	0	89.2957
MAR04592	-9.99809	9.99809
MAR04593	0	271.555
MAR04594	0	29.6966
MAR04595	-35.821	35.821
MAR08341	0	183.089
MAR08342	-1000	1000
MAR08344	-183.089	183.089
MAR08352	-6.73292	6.73292
MAR08353	-1000	1000
MAR08726	0	10.5236
MAR08727	0	13.0043
MAR08728	0	1000
MAR08729	0	1.76836
MAR06537	-183.089	183.089
MAR01568	0	7.29207
MAR03853	0	79.8846
MAR03854	0	9.99809
MAR03855	0	9.99809
MAR03857	0	94.2456
MAR03859	0	69.1089
MAR04087	0	4.23408
MAR04089	0	10.2462
MAR04091	0	4.23408
MAR04093	0	24.0093
MAR04095	0	24.0093
MAR04101	0	942.331
MAR04103	0	2.08017
