rxn	LB	UB
MAR03905	0	495.43
MAR03907	0	205.083
MAR04097	0	19.4476
MAR04099	0	2.08171
MAR04108	0	19.4476
MAR04133	0	19.4476
MAR04281	-515.772	515.772
MAR04388	-515.772	515.772
MAR04283	0	9.04222
MAR08357	0	765.433
MAR04379	0	32.8227
MAR04301	0	32.8227
MAR04355	0	1145.16
MAR04358	0	112.87
MAR04363	-125.005	125.005
MAR04365	-54.9248	54.9248
MAR04368	-105.263	105.263
MAR04370	0	4.04774
MAR04371	0	54.9248
MAR04372	0	4.04774
MAR04373	-561.244	561.244
MAR04375	-1145.16	1145.16
MAR04377	0	460.257
MAR04381	-131.306	131.306
MAR04391	-316.051	316.051
MAR04394	0	26.424
MAR04396	-99.8551	99.8551
MAR04521	0	34.4841
MAR06412	0	3.18913
MAR07745	-31.4188	31.4188
MAR07747	0	5.64168
MAR08360	0	524.183
MAR08652	0	34.4841
MAR08757	0	1776.5
MAR03989	0	47.7636
MAR04122	0	11.9587
MAR04837	0	15.165
MAR05395	0	7.72853
MAR05396	0	46.5051
MAR09727	0	46.5051
MAR05397	0	9.04535
MAR05398	0	81.0903
MAR05399	0	5.69466
MAR05400	0	5.69466
MAR05401	0	81.0903
MAR08568	0	100.609
MAR08569	0	100.609
MAR08570	0	100.609
MAR08571	0	100.609
MAR08572	0	100.609
MAR08573	0	100.609
MAR08574	0	100.609
MAR08575	0	100.609
MAR08576	0	100.609
MAR08577	0	100.609
MAR08578	0	100.609
MAR08579	0	100.609
MAR08581	0	100.609
MAR08591	0	11.8048
MAR08592	0	47.7636
MAR08580	0	100.609
MAR08582	0	100.609
MAR08587	0	11.8048
MAR08589	0	47.7636
MAR08583	0	11.8048
MAR08584	0	0.01
MAR08585	0	1.2061
MAR03944	0	45.9843
MAR04128	-2.41109	2.41109
MAR04130	0	50.3471
MAR04131	-37.2892	37.2892
MAR04132	0	37.2892
MAR04303	0	47.7636
MAR04414	0	50.3471
MAR04415	0	0.01
MAR04416	0	169.184
MAR04774	-32.8227	32.8227
MAR04775	-32.8227	32.8227
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	16.4456
MAR08761	0	172.881
MAR08762	-1145.16	1145.16
MAR08764	0	0.01
MAR08766	-17.6467	17.6467
MAR08767	0	37.2892
MAR00454	0	1000
MAR04297	0	10.6032
MAR04310	0	172.881
MAR04315	-194.91	194.91
MAR04316	-17.6467	17.6467
