rxn	LB	UB
MAR03905	0	511.346
MAR03907	0	179.857
MAR04097	0	31.3426
MAR04099	0	7.83012
MAR04108	0	31.3426
MAR04133	0	31.3426
MAR04281	-583.732	583.732
MAR04388	-583.732	583.732
MAR04283	0	1.3325
MAR08357	0	937.977
MAR04379	0	13.1011
MAR04301	0	13.1011
MAR04355	0	1821.98
MAR04358	0	42.5344
MAR04363	-158.954	158.954
MAR04365	-62.1591	62.1591
MAR04368	-155.459	155.459
MAR04370	0	5.25214
MAR04371	0	62.1591
MAR04372	0	5.25214
MAR04373	-565.478	565.478
MAR04375	-1821.98	1821.98
MAR04377	0	565.13
MAR04381	-89.6531	89.6531
MAR04391	-302.918	302.918
MAR04394	0	29.2367
MAR04396	-108.26	108.26
MAR04521	0	147.943
MAR06412	0	4.94786
MAR07745	-32.9864	32.9864
MAR07747	0	4.7677
MAR08360	0	874.694
MAR08652	0	147.943
MAR08757	0	2769.82
MAR03989	0	40.7894
MAR04122	0	32.309
MAR04837	0	8.85892
MAR05395	0	0.989698
MAR05396	0	42.4226
MAR09727	0	42.4226
MAR05397	0	20.541
MAR05398	0	87.3876
MAR05399	0	7.67755
MAR05400	0	7.67755
MAR05401	0	87.3876
MAR08568	0	164.596
MAR08569	0	164.596
MAR08570	0	164.596
MAR08571	0	164.596
MAR08572	0	164.596
MAR08573	0	164.596
MAR08574	0	164.596
MAR08575	0	164.596
MAR08576	0	164.596
MAR08577	0	164.596
MAR08578	0	164.596
MAR08579	0	164.596
MAR08581	0	164.596
MAR08591	0	15.9919
MAR08592	0	40.7894
MAR08580	0	164.596
MAR08582	0	164.596
MAR08587	0	15.9919
MAR08589	0	40.7894
MAR08583	0	15.9919
MAR08584	0	0.01
MAR08585	0	0.221893
MAR03944	0	64.0979
MAR04128	-1.68595	1.68595
MAR04130	0	46.4232
MAR04131	-33.3455	33.3455
MAR04132	0	33.3455
MAR04303	0	40.7894
MAR04414	0	46.4232
MAR04415	0	0.01
MAR04416	0	144.069
MAR04774	-13.1011	13.1011
MAR04775	-13.1011	13.1011
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	10.8262
MAR08761	0	212.234
MAR08762	-1821.98	1821.98
MAR08764	0	0.01
MAR08766	-3.85864	3.85864
MAR08767	0	33.3455
MAR00454	0	1000
MAR04297	0	6.12002
MAR04310	0	212.234
MAR04315	-235.681	235.681
MAR04316	-3.85864	3.85864
MAR04317	0	29.4896
MAR04318	0	29.4896
MAR04319	0	1.36416
MAR04320	0	29.4896
MAR04356	0	1821.98
MAR04383	-3.40752	3.40752
MAR04385	0	23.8309
MAR04386	0	16.0824
MAR04387	0	7.63935
MAR04399	0	0.01
MAR04400	0	16.875
MAR04401	0	1.52148
MAR04402	-5.76421	5.76421
MAR04403	0	1000
MAR04490	0	1.36416
MAR04706	0	6.12002
MAR08768	0	16.875
MAR04590	0	213.384
MAR04591	0	102.258
MAR04592	-3.85864	3.85864
MAR04593	0	235.681
MAR04594	0	42.3322
MAR04595	-44.1746	44.1746
MAR08341	0	179.857
MAR08342	-1000	1000
MAR08344	-179.857	179.857
MAR08352	-15.1833	15.1833
MAR08353	-1000	1000
MAR08726	0	10.6124
MAR08727	0	8.9764
MAR08728	0	1000
MAR08729	0	2.47106
MAR06537	-179.857	179.857
MAR01568	0	1.3325
MAR03853	0	116.738
MAR03854	0	3.85864
MAR03855	0	3.85864
MAR03857	0	133.677
MAR03859	0	55.2496
MAR04087	0	1.59936
MAR04089	0	42.725
MAR04091	0	1.59936
MAR04093	0	61.2457
MAR04095	0	61.2457
MAR04101	0	1717.67
MAR04103	0	1.0498
MAR04143	0	195.752
MAR04193	0	42.5344
MAR08497	0	179.857
MAR08498	0	2769.82
MAR08499	0	2769.82
MAR08500	0	179.857
MAR08501	0	183.914
MAR08502	-511.346	511.346
MAR08503	0	199.44
MAR08504	0	937.977
MAR08506	0	937.977
MAR08507	0	511.346
MAR08508	0	511.346
MAR08509	0	179.857
MAR08511	0	133.677
MAR08512	-55.2496	55.2496
MAR08514	0	55.2496
MAR08516	0	9.49661
MAR08517	0	1000
MAR04280	-1.91452	1.91452
MAR00153	0	31.3426
MAR03212	0	236.01
MAR03797	0	31.3426
MAR03800	0	28.9729
MAR04105	0	35.7088
MAR04106	0	35.7088
MAR04107	0	35.7088
MAR04282	0	130.193
MAR04331	-31.3426	31.3426
MAR04459	0	31.3426
MAR04460	0	31.3426
MAR04464	0	1000
MAR04497	0	242.674
MAR04741	0	31.4139
MAR08078	0	1000
MAR09803	-1000	1000
MAR09804	-204.163	204.163
MAR00718	0	11.8636
MAR00719	0	0.377386
MAR01434	-103.083	103.083
MAR01436	0	4.62819
MAR03163	0	236.01
MAR04461	-81.8385	81.8385
MAR04604	0	41.1751
MAR05351	-1.91452	1.91452
MAR07709	-101.28	101.28
MAR04052	0	11.6241
MAR04304	0	1.2101
MAR04350	-10.6124	10.6124
MAR04351	-2.3416	2.3416
MAR04352	-2.3416	2.3416
MAR04354	-108.26	108.26
MAR04398	-26.9285	26.9285
MAR04404	-31.0834	31.0834
MAR04473	0	8.68864
MAR04474	0	8.68864
MAR04476	-12.2223	12.2223
MAR04477	-4.62232	4.62232
MAR04501	-31.0834	31.0834
MAR04565	-63.2641	63.2641
MAR04567	0	13.1011
MAR09799	-19.1871	19.1871
MAR09800	-212.234	212.234
MAR04623	0	98.4276
MAR04625	0	36.6928
MAR04710	-108.26	108.26
MAR04841	-1.3325	1.3325
MAR08074	0	10.6124
MAR08653	-98.4276	98.4276
MAR03998	0	57.7591
MAR04000	0	24.4864
MAR04002	-109.934	109.934
MAR04004	-109.934	109.934
MAR04010	0	23.3019
MAR04081	0	23.3019
