rxn	LB	UB
MAR03905	0	1103.79
MAR03907	0	186.391
MAR04097	0	52.0199
MAR04099	0	7.92864
MAR04108	0	52.0199
MAR04133	0	52.0199
MAR04281	-548.721	548.721
MAR04388	-548.721	548.721
MAR04283	0	1.4188
MAR08357	0	712.224
MAR04379	0	17.3118
MAR04301	0	17.3118
MAR04355	0	1309.21
MAR04358	0	72.5374
MAR04363	-120.519	120.519
MAR04365	-45.7715	45.7715
MAR04368	-132.305	132.305
MAR04370	0	5.18409
MAR04371	0	45.7715
MAR04372	0	5.18409
MAR04373	-592.593	592.593
MAR04375	-1309.21	1309.21
MAR04377	0	616.996
MAR04381	-62.4867	62.4867
MAR04391	-242.803	242.803
MAR04394	0	26.8989
MAR04396	-98.9775	98.9775
MAR04521	0	54.6403
MAR06412	0	4.87153
MAR07745	-43.9869	43.9869
MAR07747	0	4.56575
MAR08360	0	1075.16
MAR08652	0	54.6403
MAR08757	0	3007.11
MAR03989	0	33.5846
MAR04122	0	37.5027
MAR04837	0	10.241
MAR05395	0	2.48594
MAR05396	0	48.962
MAR09727	0	48.962
MAR05397	0	32.4927
MAR05398	0	116.887
MAR05399	0	8.50664
MAR05400	0	8.50664
MAR05401	0	116.887
MAR08568	0	89.1517
MAR08569	0	89.1517
MAR08570	0	89.1517
MAR08571	0	89.1517
MAR08572	0	89.1517
MAR08573	0	89.1517
MAR08574	0	89.1517
MAR08575	0	89.1517
MAR08576	0	89.1517
MAR08577	0	89.1517
MAR08578	0	89.1517
MAR08579	0	89.1517
MAR08581	0	89.1517
MAR08591	0	20.8617
MAR08592	0	33.5846
MAR08580	0	89.1517
MAR08582	0	89.1517
MAR08587	0	20.8617
MAR08589	0	33.5846
MAR08583	0	20.8617
MAR08584	0	0.01
MAR08585	0	0.663481
MAR03944	0	85.1252
MAR04128	-2.29263	2.29263
MAR04130	0	42.0305
MAR04131	-24.2575	24.2575
MAR04132	0	24.2575
MAR04303	0	33.5846
MAR04414	0	42.0305
MAR04415	0	0.01
MAR04416	0	136.628
MAR04774	-17.3118	17.3118
MAR04775	-17.3118	17.3118
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	16.9249
MAR08761	0	263.843
MAR08762	-1309.21	1309.21
MAR08764	0	0.01
MAR08766	-3.16081	3.16081
MAR08767	0	24.2575
MAR00454	0	1000
MAR04297	0	4.46943
MAR04310	0	263.843
MAR04315	-310.529	310.529
MAR04316	-3.16081	3.16081
MAR04317	0	42.0766
MAR04318	0	42.0766
MAR04319	0	1.73771
MAR04320	0	42.0766
MAR04356	0	1309.21
MAR04383	-4.09537	4.09537
