rxn	LB	UB
MAR03905	0	1117.95
MAR03907	0	243.961
MAR04097	0	27.8496
MAR04099	0	7.49522
MAR04108	0	27.8496
MAR04133	0	27.8496
MAR04281	-660.358	660.358
MAR04388	-660.358	660.358
MAR04283	0	1.67274
MAR08357	0	1081.16
MAR04379	0	14.9038
MAR04301	0	14.9038
MAR04355	0	1605.7
MAR04358	0	40.5184
MAR04363	-187.088	187.088
MAR04365	-56.7761	56.7761
MAR04368	-114.049	114.049
MAR04370	0	5.12007
MAR04371	0	56.7761
MAR04372	0	5.12007
MAR04373	-712.406	712.406
MAR04375	-1605.7	1605.7
MAR04377	0	719.073
MAR04381	-68.8385	68.8385
MAR04391	-280.771	280.771
MAR04394	0	19.5945
MAR04396	-109.407	109.407
MAR04521	0	42.4794
MAR06412	0	5.19021
MAR07745	-45.0162	45.0162
MAR07747	0	3.12057
MAR08360	0	965.34
MAR08652	0	42.4794
MAR08757	0	5986.82
MAR03989	0	41.4899
MAR04122	0	22.6567
MAR04837	0	15.609
MAR05395	0	2.83763
MAR05396	0	48.8257
MAR09727	0	48.8257
MAR05397	0	19.7837
MAR05398	0	71.9595
MAR05399	0	5.76233
MAR05400	0	5.76233
MAR05401	0	71.9595
MAR08568	0	111.668
MAR08569	0	111.668
MAR08570	0	111.668
MAR08571	0	111.668
MAR08572	0	111.668
MAR08573	0	111.668
MAR08574	0	111.668
MAR08575	0	111.668
MAR08576	0	111.668
MAR08577	0	111.668
MAR08578	0	111.668
MAR08579	0	111.668
MAR08581	0	111.668
MAR08591	0	12.0184
MAR08592	0	41.4899
MAR08580	0	111.668
MAR08582	0	111.668
MAR08587	0	12.0184
MAR08589	0	41.4899
MAR08583	0	12.0184
MAR08584	0	0.01
MAR08585	0	0.368676
MAR03944	0	85.9109
MAR04128	-2.70106	2.70106
MAR04130	0	74.4678
MAR04131	-31.3199	31.3199
MAR04132	0	31.3199
MAR04303	0	41.4899
MAR04414	0	74.4678
MAR04415	0	0.01
MAR04416	0	127.175
MAR04774	-14.9038	14.9038
MAR04775	-14.9038	14.9038
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	8.88937
MAR08761	0	238.571
MAR08762	-1605.7	1605.7
MAR08764	0	0.01
MAR08766	-5.45463	5.45463
MAR08767	0	31.3199
MAR00454	0	1000
MAR04297	0	6.91919
MAR04310	0	238.571
MAR04315	-372.301	372.301
MAR04316	-5.45463	5.45463
MAR04317	0	26.0022
MAR04318	0	26.0022
MAR04319	0	2.03834
MAR04320	0	26.0022
MAR04356	0	1605.7
MAR04383	-4.79591	4.79591
MAR04385	0	20.2868
MAR04386	0	11.8611
MAR04387	0	7.77929
MAR04399	0	0.556232
MAR04400	0	19.4521
MAR04401	0	1.78181
MAR04402	-3.38798	3.38798
MAR04403	0	1000
MAR04490	0	2.03834
MAR04706	0	6.91919
MAR08768	0	19.4521
MAR04590	0	233.398
MAR04591	0	151.468
MAR04592	-5.45463	5.45463
MAR04593	0	372.301
MAR04594	0	50.082
MAR04595	-45.2395	45.2395
MAR08341	0	243.961
MAR08342	-1000	1000
MAR08344	-243.961	243.961
MAR08352	-11.7083	11.7083
MAR08353	-1000	1000
MAR08726	0	10.511
MAR08727	0	15.7238
MAR08728	0	1000
MAR08729	0	1.37307
MAR06537	-243.961	243.961
MAR01568	0	1.67274
MAR03853	0	168.793
MAR03854	0	5.45463
MAR03855	0	5.45463
MAR03857	0	198.611
MAR03859	0	61.3022
MAR04087	0	1.20361
MAR04089	0	22.3168
MAR04091	0	1.20361
MAR04093	0	45.8511
MAR04095	0	45.8511
MAR04101	0	727.607
MAR04103	0	0.975459
MAR04143	0	232.041
MAR04193	0	40.5184
MAR08497	0	243.961
MAR08498	0	5986.82
MAR08499	0	5986.82
MAR08500	0	243.961
MAR08501	0	277.268
MAR08502	-1117.95	1117.95
MAR08503	0	213.012
MAR08504	0	1081.16
MAR08506	0	1081.16
MAR08507	0	1117.95
MAR08508	0	1117.95
MAR08509	0	243.961
MAR08511	0	198.611
MAR08512	-61.3022	61.3022
MAR08514	0	61.3022
MAR08516	0	13.3099
MAR08517	0	1000
MAR04280	-7.43145	7.43145
MAR00153	0	27.8496
MAR03212	0	301.604
MAR03797	0	27.8496
MAR03800	0	22.7385
MAR04105	0	24.8597
MAR04106	0	24.8597
MAR04107	0	24.8597
MAR04282	0	156.887
MAR04331	-27.8496	27.8496
MAR04459	0	27.8496
MAR04460	0	27.8496
MAR04464	0	1000
MAR04497	0	222.552
MAR04741	0	33.5223
MAR08078	0	1000
MAR09803	-1000	1000
MAR09804	-401.31	401.31
MAR00718	0	14.2812
MAR00719	0	0.342295
MAR01434	-183.048	183.048
MAR01436	0	5.04995
MAR03163	0	301.604
MAR04461	-201.74	201.74
MAR04604	0	38.5227
MAR05351	-7.43145	7.43145
MAR07709	-77.8277	77.8277
MAR04052	0	10.3618
MAR04304	0	2.26857
MAR04350	-10.511	10.511
MAR04351	-1.41913	1.41913
MAR04352	-1.41913	1.41913
MAR04354	-109.407	109.407
MAR04398	-35.3482	35.3482
MAR04404	-28.8333	28.8333
MAR04473	0	11.6996
MAR04474	0	11.6996
MAR04476	-14.4353	14.4353
MAR04477	-5.1728	5.1728
MAR04501	-28.8333	28.8333
MAR04565	-66.8846	66.8846
MAR04567	0	14.9038
MAR09799	-19.0749	19.0749
MAR09800	-238.571	238.571
MAR04623	0	83.2029
MAR04625	0	49.3407
MAR04710	-109.407	109.407
MAR04841	-1.67274	1.67274
MAR08074	0	10.511
MAR08653	-83.2029	83.2029
MAR03998	0	58.3295
MAR04000	0	24.3299
MAR04002	-135.28	135.28
MAR04004	-135.28	135.28
MAR04010	0	20.0839
MAR04081	0	20.0839
MAR04082	0	20.0839
MAR04012	0	240.757
MAR04014	0	11.9286
MAR04020	-36.5583	36.5583
MAR04022	0	24.3299
MAR04038	-6.72448	6.72448
MAR04040	0	19.9807
MAR04042	0	24.8536
MAR04046	0	3.44477
MAR04048	0	11.9286
MAR04080	0	6.02477
MAR04085	0	29.0816
MAR04086	0	29.0816
MAR04134	0	58.3295
MAR04135	-36.5583	36.5583
MAR04168	0	10.6783
MAR04171	0	40.5184
MAR04290	0	29.0749
MAR04406	0	3.22205
MAR04412	-7.97597	7.97597
MAR04417	0	20.0839
MAR04418	0	22.14
MAR04419	0	6.42421
MAR04421	0	40.5184
MAR04449	0	20.0839
MAR04450	0	20.0839
MAR04451	0	1000
MAR04452	0	22.14
MAR04453	0	3.44477
MAR04480	-301.604	301.604
MAR04481	0	1.70679
MAR04482	0	1.70679
MAR04486	0	2.03834
MAR04487	0	2.03834
MAR04488	0	2.03834
MAR04489	0	2.03834
MAR04492	0	2.03834
MAR04493	0	2.03834
MAR04495	0	2.03834
MAR04496	0	2.03834
MAR04518	0	4.48739
MAR04519	0	21.217
MAR04520	0	21.217
MAR04573	0	40.5184
MAR04574	-34.3643	34.3643
MAR04600	0	8.38701
MAR04602	0	20.0839
MAR04603	-34.3643	34.3643
MAR04611	0	0.920517
MAR04612	0	0.920517
MAR04614	0	0.920517
MAR04615	0	0.920517
MAR04617	0	0.920517
MAR04618	0	0.920517
MAR04619	0	0.920517
MAR04621	0	0.920517
MAR04632	0	20.0839
MAR04646	0	21.217
MAR04648	0	21.217
MAR04649	0	21.217
MAR04650	0	21.217
MAR04651	-34.3643	34.3643
MAR04663	-34.3643	34.3643
MAR04664	0	22.14
MAR04694	0	1.70679
MAR04695	-34.3643	34.3643
MAR04705	0	20.0839
MAR04709	-34.3643	34.3643
MAR04799	0	7.64963
MAR04802	0	7.64963
MAR04804	-60.9557	60.9557
MAR04808	0	4.12832
MAR04810	0	60.9557
MAR04812	-7.97597	7.97597
MAR04814	-6.72448	6.72448
MAR05301	0	21.3554
MAR05353	-36.5583	36.5583
MAR06601	0	0.01
MAR06602	-254.158	254.158
MAR06603	-254.158	254.158
MAR06605	-1000	1000
MAR06606	-1000	1000
MAR06607	-1000	1000
MAR06609	-1000	1000
MAR06610	0	1000
MAR06611	-1000	1000
MAR07144	0	28.5462
MAR08755	0	21.217
MAR09797	0	1000
MAR04016	-168.909	168.909
MAR04018	-168.909	168.909
MAR04044	-168.909	168.909
MAR04291	-168.909	168.909
MAR04420	0	168.909
MAR04570	-168.909	168.909
MAR04572	0	168.909
MAR04006	-168.909	168.909
MAR04028	-168.909	168.909
MAR04030	-168.909	168.909
MAR04670	-168.909	168.909
MAR04673	-168.909	168.909
MAR04675	0	168.909
MAR06614	-168.909	168.909
MAR06615	-168.909	168.909
MAR06616	-168.909	168.909
MAR04635	-168.909	168.909
MAR03793	-51.0608	51.0608
MAR03931	0	29.1024
MAR03969	0	21.3554
MAR03970	0	20.0839
MAR04008	-16.3338	16.3338
MAR04032	0	2.47184
MAR04034	0	0.796075
MAR04036	0	8.51185
MAR04050	-0.796075	0.796075
MAR04056	0	20.0839
MAR04059	0	58.3295
MAR04060	0	58.3295
MAR04127	0	19.3116
MAR04177	0	20.0839
MAR04179	0	20.0839
MAR04182	0	26.0022
MAR04183	0	29.0749
MAR04192	0	29.0749
MAR04194	0	2.47184
MAR04210	0	40.5184
MAR04211	0	10.6783
MAR04343	0	0.516534
MAR04345	-104.779	104.779
