rxn	LB	UB
MAR03905	0	783.441
MAR03907	0	221.081
MAR04097	0	22.1498
MAR04099	0	5.89532
MAR04108	0	22.1498
MAR04133	0	22.1498
MAR04281	-752.085	752.085
MAR04388	-752.085	752.085
MAR04283	0	2.4022
MAR08357	0	1079.23
MAR04379	0	19.25
MAR04301	0	19.25
MAR04355	0	1607.43
MAR04358	0	28.4175
MAR04363	-187.313	187.313
MAR04365	-67.0858	67.0858
MAR04368	-126.062	126.062
MAR04370	0	7.01427
MAR04371	0	67.0858
MAR04372	0	7.01427
MAR04373	-497.412	497.412
MAR04375	-1607.43	1607.43
MAR04377	0	651.826
MAR04381	-106.603	106.603
MAR04391	-385.852	385.852
MAR04394	0	57.6414
MAR04396	-84.9312	84.9312
MAR04521	0	104.172
MAR06412	0	5.40382
MAR07745	-36.8658	36.8658
MAR07747	0	3.64885
MAR08360	0	672.284
MAR08652	0	104.172
MAR08757	0	3191.33
MAR03989	0	44.2571
MAR04122	0	30.2668
MAR04837	0	14.0025
MAR05395	0	2.33167
MAR05396	0	29.3932
MAR09727	0	33.0178
MAR05397	0	13.2473
MAR05398	0	81.0247
MAR05399	0	6.51526
MAR05400	0	6.51526
MAR05401	0	81.0247
MAR08568	0	92.5161
MAR08569	0	92.5161
MAR08570	0	92.5161
MAR08571	0	92.5161
MAR08572	0	92.5161
MAR08573	0	92.5161
MAR08574	0	92.5161
MAR08575	0	92.5161
MAR08576	0	92.5161
MAR08577	0	92.5161
MAR08578	0	92.5161
MAR08579	0	92.5161
MAR08581	0	92.5161
MAR08591	0	5.83766
MAR08592	0	44.2571
MAR08580	0	92.5161
MAR08582	0	92.5161
MAR08587	0	5.83766
MAR08589	0	44.2571
MAR08583	0	5.83766
MAR08584	0	0.01
MAR08585	0	0.280288
MAR03944	0	83.542
MAR04128	-3.44679	3.44679
MAR04130	0	71.1124
MAR04131	-39.7187	39.7187
MAR04132	0	39.7187
MAR04303	0	44.2571
MAR04414	0	71.1124
MAR04415	0	0.01
MAR04416	0	136.788
MAR04774	-19.25	19.25
MAR04775	-19.25	19.25
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	10.3675
MAR08761	0	243.566
MAR08762	-1607.43	1607.43
MAR08764	0	0.01
MAR08766	-8.4435	8.4435
MAR08767	0	39.7187
MAR00454	0	1000
MAR04297	0	4.73797
MAR04310	0	243.566
MAR04315	-232.118	232.118
MAR04316	-8.4435	8.4435
MAR04317	0	21.3006
MAR04318	0	21.3006
MAR04319	0	2.03878
MAR04320	0	21.3006
MAR04356	0	1607.43
MAR04383	-5.9043	5.9043
MAR04385	0	14.8418
MAR04386	0	10.9948
MAR04387	0	8.14373
MAR04399	0	1.6039
MAR04400	0	20.6221
MAR04401	0	1.45193
MAR04402	-4.06826	4.06826
MAR04403	0	1000
MAR04490	0	2.03878
MAR04706	0	4.73797
MAR08768	0	20.6221
MAR04590	0	243.926
MAR04591	0	116.314
MAR04592	-8.4435	8.4435
MAR04593	0	232.118
MAR04594	0	32.7834
MAR04595	-37.7398	37.7398
MAR08341	0	221.081
MAR08342	-1000	1000
MAR08344	-221.081	221.081
MAR08352	-10.8635	10.8635
MAR08353	-1000	1000
MAR08726	0	8.93574
MAR08727	0	14.7005
MAR08728	0	1000
MAR08729	0	1.56073
MAR06537	-221.081	221.081
MAR01568	0	2.4022
MAR03853	0	226.254
MAR03854	0	8.4435
MAR03855	0	8.4435
MAR03857	0	235.945
MAR03859	0	51.1239
MAR04087	0	0.856837
MAR04089	0	28.2107
MAR04091	0	0.856837
MAR04093	0	35.5538
MAR04095	0	35.5538
MAR04101	0	791.638
MAR04103	0	1.05985
MAR04143	0	181.163
MAR04193	0	28.4175
MAR08497	0	221.081
MAR08498	0	3191.33
MAR08499	0	3191.33
MAR08500	0	221.081
MAR08501	0	207.656
MAR08502	-783.441	783.441
MAR08503	0	220.433
MAR08504	0	1079.23
MAR08506	0	1079.23
MAR08507	0	783.441
MAR08508	0	783.441
MAR08509	0	221.081
MAR08511	0	235.945
MAR08512	-51.1239	51.1239
MAR08514	0	51.1239
MAR08516	0	10.6169
MAR08517	0	1000
MAR04280	-2.99338	2.99338
MAR00153	0	22.1498
MAR03212	0	211.891
MAR03797	0	22.1498
MAR03800	0	22.9317
MAR04105	0	117.395
MAR04106	0	117.395
MAR04107	0	117.395
MAR04282	0	106.976
MAR04331	-22.1498	22.1498
MAR04459	0	22.1498
MAR04460	0	22.1498
MAR04464	0	1000
MAR04497	0	214.712
MAR04741	0	27.3741
MAR08078	0	1000
MAR09803	-1000	1000
MAR09804	-316.229	316.229
MAR00718	0	13.6754
MAR00719	0	0.793143
MAR01434	-153.064	153.064
MAR01436	0	2.68939
MAR03163	0	211.891
MAR04461	-135.518	135.518
MAR04604	0	32.6901
MAR05351	-2.99338	2.99338
MAR07709	-83.6486	83.6486
MAR04052	0	14.2106
MAR04304	0	1.47165
MAR04350	-8.93574	8.93574
MAR04351	-1.64251	1.64251
MAR04352	-1.64251	1.64251
MAR04354	-84.9312	84.9312
MAR04398	-30.646	30.646
MAR04404	-28.2194	28.2194
MAR04473	0	9.61311
MAR04474	0	9.61311
MAR04476	-12.9078	12.9078
MAR04477	-4.77876	4.77876
MAR04501	-28.2194	28.2194
MAR04565	-74.275	74.275
MAR04567	0	19.25
MAR09799	-14.5498	14.5498
MAR09800	-243.566	243.566
MAR04623	0	129.244
MAR04625	0	54.6313
MAR04710	-84.9312	84.9312
MAR04841	-2.4022	2.4022
MAR08074	0	8.93574
MAR08653	-129.244	129.244
MAR03998	0	46.8384
MAR04000	0	22.1677
MAR04002	-114.837	114.837
MAR04004	-114.837	114.837
MAR04010	0	22.7033
MAR04081	0	22.7033
MAR04082	0	22.7033
MAR04012	0	191.676
MAR04014	0	11.2094
MAR04020	-40.9266	40.9266
MAR04022	0	22.1677
MAR04038	-7.49661	7.49661
MAR04040	0	24.0823
MAR04042	0	20.328
MAR04046	0	2.18689
MAR04048	0	11.2094
MAR04080	0	7.42345
MAR04085	0	67.6062
MAR04086	0	67.6062
MAR04134	0	46.8384
MAR04135	-40.9266	40.9266
MAR04168	0	13.8278
MAR04171	0	28.4175
MAR04290	0	35.0442
MAR04406	0	3.39403
MAR04412	-7.41639	7.41639
MAR04417	0	22.7033
MAR04418	0	24.9278
MAR04419	0	7.0047
MAR04421	0	28.4175
MAR04449	0	22.7033
MAR04450	0	22.7033
MAR04451	0	1000
MAR04452	0	24.9278
MAR04453	0	2.18689
MAR04480	-215.824	215.824
MAR04481	0	0.711403
MAR04482	0	0.711403
MAR04486	0	2.03878
MAR04487	0	2.03878
MAR04488	0	2.03878
MAR04489	0	2.03878
MAR04492	0	2.03878
MAR04493	0	2.03878
MAR04495	0	2.03878
MAR04496	0	2.03878
MAR04518	0	2.49334
MAR04519	0	17.6797
