rxn	LB	UB
MAR03905	0	1353.74
MAR03907	0	201.764
MAR04097	0	43.8101
MAR04099	0	10.9438
MAR04108	0	43.8101
MAR04133	0	43.8101
MAR04281	-552.896	552.896
MAR04388	-552.896	552.896
MAR04283	0	2.07247
MAR08357	0	1356.7
MAR04379	0	26.4083
MAR04301	0	26.4083
MAR04355	0	1463.11
MAR04358	0	57.7886
MAR04363	-167.686	167.686
MAR04365	-53.2736	53.2736
MAR04368	-114.322	114.322
MAR04370	0	4.20182
MAR04371	0	53.2736
MAR04372	0	4.20182
MAR04373	-428.833	428.833
MAR04375	-1463.11	1463.11
MAR04377	0	421.189
MAR04381	-94.4358	94.4358
MAR04391	-287.631	287.631
MAR04394	0	81.4467
MAR04396	-123.616	123.616
MAR04521	0	96.5092
MAR06412	0	5.08468
MAR07745	-46.7057	46.7057
MAR07747	0	3.07899
MAR08360	0	1248.15
MAR08652	0	96.5092
MAR08757	0	3775.46
MAR03989	0	54.8762
MAR04122	0	48.2179
MAR04837	0	14.0792
MAR05395	0	4.39878
MAR05396	0	29.9892
MAR09727	0	57.2111
MAR05397	0	21.4037
MAR05398	0	119.844
MAR05399	0	11.2386
MAR05400	0	11.2386
MAR05401	0	119.844
MAR08568	0	102.338
MAR08569	0	102.338
MAR08570	0	102.338
MAR08571	0	102.338
MAR08572	0	102.338
MAR08573	0	102.338
MAR08574	0	102.338
MAR08575	0	102.338
MAR08576	0	102.338
MAR08577	0	102.338
MAR08578	0	102.338
MAR08579	0	102.338
MAR08581	0	102.338
MAR08591	0	16.4944
MAR08592	0	54.8762
MAR08580	0	102.338
MAR08582	0	102.338
MAR08587	0	16.4944
MAR08589	0	54.8762
MAR08583	0	16.4944
MAR08584	0	0.01
MAR08585	0	0.358959
MAR03944	0	87.9416
MAR04128	-8.03284	8.03284
MAR04130	0	56.4094
MAR04131	-47.5594	47.5594
MAR04132	0	47.5594
MAR04303	0	54.8762
MAR04414	0	56.4094
MAR04415	0	0.05317
MAR04416	0	132.118
MAR04774	-26.4083	26.4083
MAR04775	-26.4083	26.4083
MAR04831	-1000	1000
MAR04832	-0.05317	0.05317
MAR07674	0	9.16741
MAR08761	0	232.943
MAR08762	-1463.11	1463.11
MAR08764	0	0.05317
