rxn	LB	UB
MAR03905	0	1306.4
MAR03907	0	218.029
MAR04097	0	43.2449
MAR04099	0	12.0492
MAR04108	0	43.2449
MAR04133	0	43.2449
MAR04281	-858.429	858.429
MAR04388	-858.429	858.429
MAR04283	0	2.80169
MAR08357	0	992.331
MAR04379	0	15.7558
MAR04301	0	15.7558
MAR04355	0	1950.71
MAR04358	0	96.5105
MAR04363	-264.257	264.257
MAR04365	-61.3552	61.3552
MAR04368	-159.982	159.982
MAR04370	0	6.98489
MAR04371	0	61.3552
MAR04372	0	6.98489
MAR04373	-817.027	817.027
MAR04375	-1950.71	1950.71
MAR04377	0	747.788
MAR04381	-109.92	109.92
MAR04391	-301.743	301.743
MAR04394	0	48.1025
MAR04396	-102.65	102.65
MAR04521	0	79.7241
MAR06412	0	7.87255
MAR07745	-48.967	48.967
MAR07747	0	5.05254
MAR08360	0	915.485
MAR08652	0	79.7241
MAR08757	0	2763
MAR03989	0	38.5302
MAR04122	0	44.8122
MAR04837	0	18.061
MAR05395	0	2.18592
MAR05396	0	38.5662
MAR09727	0	51.383
MAR05397	0	38.5004
MAR05398	0	146.516
MAR05399	0	10.0194
MAR05400	0	10.0194
MAR05401	0	146.516
MAR08568	0	94.206
MAR08569	0	94.206
MAR08570	0	94.206
MAR08571	0	94.206
MAR08572	0	94.206
MAR08573	0	94.206
MAR08574	0	94.206
MAR08575	0	94.206
MAR08576	0	94.206
MAR08577	0	94.206
MAR08578	0	94.206
MAR08579	0	94.206
MAR08581	0	94.206
MAR08591	0	22.7963
MAR08592	0	38.5302
MAR08580	0	94.206
MAR08582	0	94.206
MAR08587	0	22.7963
MAR08589	0	38.5302
MAR08583	0	22.7963
MAR08584	0	0.01
MAR08585	0	0.998346
MAR03944	0	86.2164
MAR04128	-9.42576	9.42576
MAR04130	0	36.1936
MAR04131	-32.3248	32.3248
MAR04132	0	32.3248
MAR04303	0	38.5302
MAR04414	0	36.1936
MAR04415	0	0.01
MAR04416	0	177.507
MAR04774	-15.7558	15.7558
MAR04775	-15.7558	15.7558
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	14.9112
MAR08761	0	237.655
MAR08762	-1950.71	1950.71
MAR08764	0	0.01
MAR08766	-8.0493	8.0493
MAR08767	0	32.3248
MAR00454	0	1000
MAR04297	0	8.63541
MAR04310	0	237.655
MAR04315	-458.939	458.939
MAR04316	-8.0493	8.0493
MAR04317	0	42.4794
MAR04318	0	42.4794
MAR04319	0	3.18554
MAR04320	0	42.4794
MAR04356	0	1950.71
MAR04383	-6.82728	6.82728
MAR04385	0	25.3091
MAR04386	0	17.05
MAR04387	0	10.7045
MAR04399	0	0.584599
MAR04400	0	18.2881
MAR04401	0	3.63924
MAR04402	-3.93689	3.93689
MAR04403	0	1000
MAR04490	0	3.18554
MAR04706	0	8.63541
MAR08768	0	18.2881
MAR04590	0	144.163
MAR04591	0	153.972
MAR04592	-8.0493	8.0493
MAR04593	0	458.939
MAR04594	0	56.4108
MAR04595	-48.1411	48.1411
MAR08341	0	218.029
MAR08342	-1000	1000
MAR08344	-218.029	218.029
MAR08352	-14.2082	14.2082
MAR08353	-1000	1000
MAR08726	0	7.87978
MAR08727	0	14.9578
MAR08728	0	1000
MAR08729	0	3.05528
MAR06537	-218.029	218.029
MAR01568	0	2.80169
MAR03853	0	180.623
