rxn	LB	UB
MAR03905	0	1372.68
MAR03907	0	284.191
MAR04097	0	36.9586
MAR04099	0	13.3403
MAR04108	0	36.9586
MAR04133	0	36.9586
MAR04281	-583.211	583.211
MAR04388	-583.211	583.211
MAR04283	0	3.55892
MAR08357	0	1224.55
MAR04379	0	26.8416
MAR04301	0	26.8416
MAR04355	0	1561.71
MAR04358	0	126.331
MAR04363	-369.825	369.825
MAR04365	-77.011	77.011
MAR04368	-150.873	150.873
MAR04370	0	4.81969
MAR04371	0	77.011
MAR04372	0	4.81969
MAR04373	-1158.04	1158.04
MAR04375	-1561.71	1561.71
MAR04377	0	697.358
MAR04381	-130.937	130.937
MAR04391	-302.943	302.943
MAR04394	0	103.375
MAR04396	-102.748	102.748
MAR04521	0	94.1842
MAR06412	0	5.49989
MAR07745	-42.4539	42.4539
MAR07747	0	5.60234
MAR08360	0	900.761
MAR08652	0	94.1842
MAR08757	0	1957.92
MAR03989	0	46.2142
MAR04122	0	67.3359
MAR04837	0	16.9859
MAR05395	0	2.6684
MAR05396	0	34.0492
MAR09727	0	65.0535
MAR05397	0	39.3305
MAR05398	0	132.007
MAR05399	0	9.15722
MAR05400	0	9.15722
MAR05401	0	132.007
MAR08568	0	83.881
MAR08569	0	83.881
MAR08570	0	83.881
MAR08571	0	83.881
MAR08572	0	83.881
MAR08573	0	83.881
MAR08574	0	83.881
MAR08575	0	83.881
MAR08576	0	83.881
MAR08577	0	83.881
MAR08578	0	83.881
MAR08579	0	83.881
MAR08581	0	83.881
MAR08591	0	15.3838
MAR08592	0	46.2142
MAR08580	0	83.881
MAR08582	0	83.881
MAR08587	0	15.3838
MAR08589	0	46.2142
MAR08583	0	15.3838
MAR08584	0	0.01
MAR08585	0	0.711251
MAR03944	0	84.2741
MAR04128	-15.8381	15.8381
MAR04130	0	68.3381
MAR04131	-27.2737	27.2737
MAR04132	0	27.2737
MAR04303	0	46.2142
MAR04414	0	68.3381
MAR04415	0	0.01
MAR04416	0	104.982
MAR04774	-26.8416	26.8416
