rxn	LB	UB
MAR03905	0	1020.46
MAR03907	0	227.467
MAR04097	0	14.6169
MAR04099	0	4.73261
MAR04108	0	14.6169
MAR04133	0	14.6169
MAR04281	-710.729	710.729
MAR04388	-710.729	710.729
MAR04283	0	1.24701
MAR08357	0	734.455
MAR04379	0	11.6774
MAR04301	0	11.6774
MAR04355	0	1439.53
MAR04358	0	47.5554
MAR04363	-177.149	177.149
MAR04365	-44.382	44.382
MAR04368	-123.612	123.612
MAR04370	0	8.46633
MAR04371	0	44.382
MAR04372	0	8.46633
MAR04373	-424.249	424.249
MAR04375	-1439.53	1439.53
MAR04377	0	581.659
MAR04381	-66.1426	66.1426
MAR04391	-259.403	259.403
MAR04394	0	62.3647
MAR04396	-84.046	84.046
MAR04521	0	79.9993
MAR06412	0	4.32762
MAR07745	-36.8075	36.8075
MAR07747	0	3.21419
MAR08360	0	632.026
MAR08652	0	79.9993
MAR08757	0	2973.3
MAR03989	0	24.3073
MAR04122	0	28.4164
MAR04837	0	8.97197
MAR05395	0	2.37695
MAR05396	0	31.2042
MAR09727	0	33.177
MAR05397	0	15.7761
MAR05398	0	78.3261
MAR05399	0	4.37252
MAR05400	0	4.37252
MAR05401	0	78.3261
MAR08568	0	145.311
MAR08569	0	145.311
MAR08570	0	145.311
MAR08571	0	145.311
MAR08572	0	145.311
MAR08573	0	145.311
MAR08574	0	145.311
MAR08575	0	145.311
MAR08576	0	145.311
MAR08577	0	145.311
MAR08578	0	145.311
MAR08579	0	145.311
MAR08581	0	145.311
MAR08591	0	6.72488
MAR08592	0	24.3073
MAR08580	0	145.311
MAR08582	0	145.311
MAR08587	0	6.72488
MAR08589	0	24.3073
MAR08583	0	6.72488
MAR08584	0	0.01
MAR08585	0	0.207237
MAR03944	0	76.451
MAR04128	-3.53581	3.53581
MAR04130	0	71.305
MAR04131	-22.7007	22.7007
MAR04132	0	22.7007
MAR04303	0	24.3073
MAR04414	0	71.305
MAR04415	0	0.01
MAR04416	0	199.703
MAR04774	-11.6774	11.6774
MAR04775	-11.6774	11.6774
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	6.58669
MAR08761	0	277.793
MAR08762	-1439.53	1439.53
MAR08764	0	0.01
MAR08766	-3.68872	3.68872
MAR08767	0	22.7007
MAR00454	0	1000
MAR04297	0	4.747
MAR04310	0	277.793
MAR04315	-222.147	222.147
MAR04316	-3.68872	3.68872
MAR04317	0	21.2212
MAR04318	0	21.2212
MAR04319	0	0.653558
MAR04320	0	21.2212
MAR04356	0	1439.53
MAR04383	-3.88748	3.88748
MAR04385	0	21.054
MAR04386	0	10.5575
MAR04387	0	10.5575
MAR04399	0	0.60685
MAR04400	0	15.7579
MAR04401	0	1.95312
MAR04402	-2.36116	2.36116
MAR04403	0	1000
MAR04490	0	0.653558
MAR04706	0	4.747
MAR08768	0	15.7579
MAR04590	0	155.699
MAR04591	0	138.984
MAR04592	-3.68872	3.68872
MAR04593	0	222.147
MAR04594	0	42.2966
MAR04595	-28.6409	28.6409
MAR08341	0	227.467
MAR08342	-1000	1000
MAR08344	-227.467	227.467
MAR08352	-8.29082	8.29082
MAR08353	-1000	1000
MAR08726	0	11.8708
MAR08727	0	24.4433
MAR08728	0	1000
MAR08729	0	2.23431
MAR06537	-227.467	227.467
MAR01568	0	1.24701
MAR03853	0	169.034
MAR03854	0	3.68872
MAR03855	0	3.68872
MAR03857	0	161.255
MAR03859	0	34.3792
MAR04087	0	0.575564
MAR04089	0	27.251
MAR04091	0	0.575564
MAR04093	0	33.9416
MAR04095	0	33.9416
MAR04101	0	773.142
MAR04103	0	0.645262
MAR04143	0	107.642
MAR04193	0	47.5554
MAR08497	0	227.467
MAR08498	0	2973.3
MAR08499	0	2973.3
MAR08500	0	227.467
MAR08501	0	214.699
MAR08502	-1020.46	1020.46
MAR08503	0	151.611
MAR08504	0	734.455
MAR08506	0	734.455
MAR08507	0	1020.46
MAR08508	0	1020.46
MAR08509	0	227.467
MAR08511	0	161.255
MAR08512	-34.3792	34.3792
MAR08514	0	34.3792
MAR08516	0	10.7229
MAR08517	0	1000
MAR04280	-0.560163	0.560163
MAR00153	0	14.6169
MAR03212	0	278.507
MAR03797	0	14.6169
MAR03800	0	22.2423
MAR04105	0	22.8768
MAR04106	0	22.8768
MAR04107	0	22.8768
MAR04282	0	94.5776
MAR04331	-14.6169	14.6169
MAR04459	0	14.6169
MAR04460	0	14.6169
MAR04464	0	1000
MAR04497	0	161.024
MAR04741	0	31.2763
MAR08078	0	1000
MAR09803	-1000	1000
MAR09804	-387.997	387.997
MAR00718	0	10.957
MAR00719	0	0.282679
MAR01434	-146.397	146.397
MAR01436	0	4.57086
MAR03163	0	278.507
MAR04461	-148.159	148.159
MAR04604	0	38.5186
MAR05351	-0.560163	0.560163
MAR07709	-59.9647	59.9647
MAR04052	0	12.1757
MAR04304	0	1.01086
