rxn	LB	UB
MAR03905	0	926.512
MAR03907	0	236.899
MAR04097	0	43.8653
MAR04099	0	9.10622
MAR04108	0	43.8653
MAR04133	0	43.8653
MAR04281	-726.892	726.892
MAR04388	-726.892	726.892
MAR04283	0	1.28073
MAR08357	0	844.503
MAR04379	0	13.7312
MAR04301	0	13.7312
MAR04355	0	2016.32
MAR04358	0	90.4796
MAR04363	-175.334	175.334
MAR04365	-52.3018	52.3018
MAR04368	-175.215	175.215
MAR04370	0	5.75178
MAR04371	0	52.3018
MAR04372	0	5.75178
MAR04373	-594.148	594.148
MAR04375	-2016.32	2016.32
MAR04377	0	626.39
MAR04381	-62.7402	62.7402
MAR04391	-286.345	286.345
MAR04394	0	52.6541
MAR04396	-112.224	112.224
MAR04521	0	53.3842
MAR06412	0	5.48422
MAR07745	-50.6648	50.6648
MAR07747	0	5.03434
MAR08360	0	850.827
MAR08652	0	53.3842
MAR08757	0	3590.14
MAR03989	0	24.4242
MAR04122	0	58.4302
MAR04837	0	9.62685
MAR05395	0	2.36645
MAR05396	0	38.2622
MAR09727	0	57.8562
MAR05397	0	28.0843
MAR05398	0	91.0129
MAR05399	0	7.07597
MAR05400	0	7.07597
MAR05401	0	91.0129
MAR08568	0	217.124
MAR08569	0	217.124
MAR08570	0	217.124
MAR08571	0	217.124
MAR08572	0	217.124
MAR08573	0	217.124
MAR08574	0	217.124
MAR08575	0	217.124
MAR08576	0	217.124
MAR08577	0	217.124
MAR08578	0	217.124
MAR08579	0	217.124
MAR08581	0	217.124
MAR08591	0	14.3979
MAR08592	0	24.4242
MAR08580	0	217.124
MAR08582	0	217.124
MAR08587	0	14.3979
MAR08589	0	24.4242
MAR08583	0	14.3979
MAR08584	0	0.01
MAR08585	0	0.525704
MAR03944	0	99.7448
MAR04128	-3.16891	3.16891
MAR04130	0	58.1015
MAR04131	-20.086	20.086
MAR04132	0	20.086
MAR04303	0	24.4242
MAR04414	0	58.1015
MAR04415	0	0.01
MAR04416	0	178.42
MAR04774	-13.7312	13.7312
MAR04775	-13.7312	13.7312
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	11.8249
MAR08761	0	376.083
MAR08762	-2016.32	2016.32
MAR08764	0	0.01
MAR08766	-2.65411	2.65411
MAR08767	0	20.086
MAR00454	0	1000
MAR04297	0	4.44249
MAR04310	0	376.083
MAR04315	-524.016	524.016
MAR04316	-2.65411	2.65411
MAR04317	0	27.808
MAR04318	0	27.808
MAR04319	0	0.883831
MAR04320	0	27.808
MAR04356	0	2016.32
MAR04383	-3.74667	3.74667
MAR04385	0	21.1149
MAR04386	0	10.5549
MAR04387	0	8.6109
MAR04399	0	0.158172
MAR04400	0	18.185
MAR04401	0	2.85201
