rxn	LB	UB
MAR03905	0	922.998
MAR03907	0	179.113
MAR04097	0	23.7914
MAR04099	0	3.3592
MAR04108	0	23.7914
MAR04133	0	23.7914
MAR04281	-532.149	532.149
MAR04388	-532.149	532.149
MAR04283	0	5.51715
MAR08357	0	950.216
MAR04379	0	21.114
MAR04301	0	21.114
MAR04355	0	1300.31
MAR04358	0	47.5374
MAR04363	-101.899	101.899
MAR04365	-48.4812	48.4812
MAR04368	-90.1252	90.1252
MAR04370	0	3.47991
MAR04371	0	48.4812
MAR04372	0	3.47991
MAR04373	-596.306	596.306
MAR04375	-1300.31	1300.31
MAR04377	0	501.071
MAR04381	-107.818	107.818
MAR04391	-296.385	296.385
MAR04394	0	20.4617
MAR04396	-84.0377	84.0377
MAR04521	0	20.3164
MAR06412	0	5.28208
MAR07745	-32.7505	32.7505
MAR07747	0	5.53977
MAR08360	0	551.148
MAR08652	0	20.3164
MAR08757	0	3040.87
MAR03989	0	54.1761
MAR04122	0	22.899
MAR04837	0	12.8708
MAR05395	0	2.77667
MAR05396	0	43.0728
MAR09727	0	43.0728
MAR05397	0	13.647
MAR05398	0	62.0059
MAR05399	0	4.33776
MAR05400	0	4.33776
MAR05401	0	62.0059
MAR08568	0	157.997
MAR08569	0	157.997
MAR08570	0	157.997
MAR08571	0	157.997
MAR08572	0	157.997
MAR08573	0	157.997
MAR08574	0	157.997
MAR08575	0	157.997
MAR08576	0	157.997
MAR08577	0	157.997
MAR08578	0	157.997
MAR08579	0	157.997
MAR08581	0	157.997
MAR08591	0	8.37156
MAR08592	0	54.1761
MAR08580	0	157.997
MAR08582	0	157.997
MAR08587	0	8.37156
MAR08589	0	54.1761
MAR08583	0	8.37156
MAR08584	0	0.01
MAR08585	0	0.330844
MAR03944	0	49.5921
MAR04128	-2.47775	2.47775
MAR04130	0	55.5635
MAR04131	-36.748	36.748
MAR04132	0	36.748
MAR04303	0	54.1761
MAR04414	0	55.5635
MAR04415	0	0.01
MAR04416	0	138.853
MAR04774	-21.114	21.114
MAR04775	-21.114	21.114
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	13.4871
MAR08761	0	181.328
MAR08762	-1300.31	1300.31
MAR08764	0	0.01
MAR08766	-7.93896	7.93896
MAR08767	0	36.748
MAR00454	0	1000
MAR04297	0	4.71022
MAR04310	0	181.328
MAR04315	-508.433	508.433
MAR04316	-7.93896	7.93896
MAR04317	0	17.3736
MAR04318	0	17.3736
MAR04319	0	3.55414
MAR04320	0	17.3736
MAR04356	0	1300.31
MAR04383	-4.49963	4.49963
MAR04385	0	23.3673
MAR04386	0	15.8962
MAR04387	0	7.33244
MAR04399	0	0.990841
MAR04400	0	24.1916
MAR04401	0	1.70747
MAR04402	-2.95743	2.95743
MAR04403	0	1000
MAR04490	0	3.55414
MAR04706	0	4.71022
MAR08768	0	24.1916
MAR04590	0	177.592
MAR04591	0	104.713
MAR04592	-7.93896	7.93896
MAR04593	0	508.433
MAR04594	0	37.2087
MAR04595	-36.2155	36.2155
MAR08341	0	179.113
MAR08342	-1000	1000
MAR08344	-179.113	179.113
MAR08352	-8.99404	8.99404
MAR08353	-1000	1000
MAR08726	0	12.8132
MAR08727	0	14.7464
MAR08728	0	1000
MAR08729	0	2.38394
MAR06537	-179.113	179.113
MAR01568	0	5.51715
MAR03853	0	100.011
MAR03854	0	7.93896
MAR03855	0	7.93896
MAR03857	0	138.08
MAR03859	0	49.4858
MAR04087	0	1.76814
MAR04089	0	11.5621
MAR04091	0	1.76814
MAR04093	0	36.9974
MAR04095	0	36.9974
MAR04101	0	935.897
MAR04103	0	1.47265
MAR04143	0	230.008
MAR04193	0	47.5374
MAR08497	0	179.113
MAR08498	0	3040.87
MAR08499	0	3040.87
MAR08500	0	179.113
MAR08501	0	171.537
MAR08502	-922.998	922.998
MAR08503	0	126.494
MAR08504	0	950.216
MAR08506	0	950.216
MAR08507	0	922.998
MAR08508	0	922.998
MAR08509	0	179.113
MAR08511	0	138.08
MAR08512	-49.4858	49.4858
MAR08514	0	49.4858
MAR08516	0	9.99335
MAR08517	0	1000
MAR04280	-5.88862	5.88862
MAR00153	0	23.7914
MAR03212	0	173.945
MAR03797	0	23.7914
MAR03800	0	22.8494
MAR04105	0	68.5409
MAR04106	0	68.5409
MAR04107	0	68.5409
MAR04282	0	99.2025
MAR04331	-23.7914	23.7914
MAR04459	0	23.7914
MAR04460	0	23.7914
MAR04464	0	1000
MAR04497	0	319.405
MAR04741	0	21.9906
MAR08078	0	1000
MAR09803	-1000	1000
MAR09804	-175.162	175.162
MAR00718	0	9.00097
MAR00719	0	1.05812
MAR01434	-96.211	96.211
MAR01436	0	5.56247
MAR03163	0	173.945
MAR04461	-100.827	100.827
MAR04604	0	26.6242
MAR05351	-5.88862	5.88862
MAR07709	-57.0125	57.0125
MAR04052	0	9.85315
MAR04304	0	4.15286
MAR04350	-12.8132	12.8132
MAR04351	-1.64263	1.64263
MAR04352	-1.64263	1.64263
MAR04354	-84.0377	84.0377
MAR04398	-28.4895	28.4895
MAR04404	-23.9138	23.9138
MAR04473	0	10.2358
MAR04474	0	10.2358
MAR04476	-11.3165	11.3165
MAR04477	-6.05043	6.05043
MAR04501	-23.9138	23.9138
MAR04565	-60.8111	60.8111
MAR04567	0	21.114
MAR09799	-18.0658	18.0658
MAR09800	-181.328	181.328
MAR04623	0	106.785
MAR04625	0	46.3104
MAR04710	-84.0377	84.0377
MAR04841	-5.51715	5.51715
MAR08074	0	12.8132
MAR08653	-106.785	106.785
MAR03998	0	37.4966
MAR04000	0	23.3253
MAR04002	-91.1414	91.1414
MAR04004	-91.1414	91.1414
MAR04010	0	22.0708
MAR04081	0	22.0708
MAR04082	0	22.0708
MAR04012	0	192.979
MAR04014	0	11.6232
MAR04020	-29.4781	29.4781
MAR04022	0	23.3253
MAR04038	-6.33698	6.33698
MAR04040	0	20.8399
MAR04042	0	22.2158
MAR04046	0	3.41826
MAR04048	0	11.6232
MAR04080	0	5.69969
MAR04085	0	73.2226
MAR04086	0	73.2226
MAR04134	0	37.4966
MAR04135	-29.4781	29.4781
MAR04168	0	8.40279
MAR04171	0	47.5374
MAR04290	0	37.4966
MAR04406	0	2.17943
MAR04412	-7.94047	7.94047
MAR04417	0	22.0708
MAR04418	0	19.1667
MAR04419	0	6.70698
MAR04421	0	47.5374
MAR04449	0	22.0708
MAR04450	0	22.0708
MAR04451	0	1000
MAR04452	0	19.1667
MAR04453	0	3.41826
MAR04480	-200.778	200.778
MAR04481	0	7.5157
MAR04482	0	7.5157
MAR04486	0	3.55414
MAR04487	0	3.55414
MAR04488	0	3.55414
MAR04489	0	3.55414
MAR04492	0	3.55414
MAR04493	0	3.55414
MAR04495	0	3.55414
MAR04496	0	3.55414
MAR04518	0	4.47987
MAR04519	0	24.1567
MAR04520	0	24.1567
MAR04573	0	47.5374
MAR04574	-42.9863	42.9863
MAR04600	0	6.647
MAR04602	0	22.0708
MAR04603	-42.9863	42.9863
MAR04611	0	0.559274
MAR04612	0	0.559274
MAR04614	0	0.559274
MAR04615	0	0.559274
MAR04617	0	0.559274
MAR04618	0	0.559274
MAR04619	0	0.559274
MAR04621	0	0.559274
MAR04632	0	22.0708
MAR04646	0	24.1567
MAR04648	0	24.1567
MAR04649	0	24.1567
MAR04650	0	24.1567
MAR04651	-42.9863	42.9863
MAR04663	-42.9863	42.9863
MAR04664	0	19.1667
MAR04694	0	7.5157
MAR04695	-42.9863	42.9863
MAR04705	0	22.0708
MAR04709	-42.9863	42.9863
MAR04799	0	9.72698
MAR04802	0	9.72698
MAR04804	-46.3733	46.3733
MAR04808	0	4.18869
MAR04810	0	46.3733
MAR04812	-7.94047	7.94047
MAR04814	-6.33698	6.33698
MAR05301	0	12.9866
MAR05353	-29.4781	29.4781
MAR06601	0	0.01
MAR06602	-162.913	162.913
MAR06603	-162.913	162.913
MAR06605	-1000	1000
MAR06606	-1000	1000
MAR06607	-1000	1000
MAR06609	-1000	1000
MAR06610	0	1000
MAR06611	-1000	1000
MAR07144	0	24.4549
MAR08755	0	24.1567
MAR09797	0	1000
MAR04016	-191.857	191.857
MAR04018	-191.857	191.857
MAR04044	-191.857	191.857
MAR04291	-191.857	191.857
MAR04420	0	191.857
MAR04570	-191.857	191.857
MAR04572	0	191.857
MAR04006	-191.857	191.857
MAR04028	-191.857	191.857
MAR04030	-191.857	191.857
MAR04670	-191.857	191.857
MAR04673	-191.857	191.857
MAR04675	0	191.857
MAR06614	-191.857	191.857
MAR06615	-191.857	191.857
MAR06616	-191.857	191.857
