rxn	LB	UB
MAR03905	0	716.491
MAR03907	0	228.9
MAR04097	0	37.4619
MAR04099	0	3.34458
MAR04108	0	37.4619
MAR04133	0	37.4619
MAR04281	-584.743	584.743
MAR04388	-584.743	584.743
MAR04283	0	2.60002
MAR08357	0	836.425
MAR04379	0	19.2177
MAR04301	0	19.2177
MAR04355	0	1529.52
MAR04358	0	115.255
MAR04363	-168.995	168.995
MAR04365	-59.5496	59.5496
MAR04368	-110.194	110.194
MAR04370	0	4.45575
MAR04371	0	59.5496
MAR04372	0	4.45575
MAR04373	-845.696	845.696
MAR04375	-1529.52	1529.52
MAR04377	0	581.382
MAR04381	-108.284	108.284
MAR04391	-280.866	280.866
MAR04394	0	47.4322
MAR04396	-86.5575	86.5575
MAR04521	0	72.9768
MAR06412	0	3.99644
MAR07745	-38.3197	38.3197
MAR07747	0	5.92101
MAR08360	0	632.426
MAR08652	0	72.9768
MAR08757	0	2155.99
MAR03989	0	30.8341
MAR04122	0	41.1411
MAR04837	0	15.7455
MAR05395	0	4.24522
MAR05396	0	27.5482
MAR09727	0	29.3851
MAR05397	0	23.8156
MAR05398	0	101.461
MAR05399	0	5.0766
MAR05400	0	5.0766
MAR05401	0	101.461
MAR08568	0	137.153
MAR08569	0	137.153
MAR08570	0	137.153
MAR08571	0	137.153
MAR08572	0	137.153
MAR08573	0	137.153
MAR08574	0	137.153
MAR08575	0	137.153
MAR08576	0	137.153
MAR08577	0	137.153
MAR08578	0	137.153
MAR08579	0	137.153
MAR08581	0	137.153
MAR08591	0	9.08885
MAR08592	0	30.8341
MAR08580	0	137.153
MAR08582	0	137.153
MAR08587	0	9.08885
MAR08589	0	30.8341
MAR08583	0	9.08885
MAR08584	0	0.01
MAR08585	0	0.351833
MAR03944	0	65.5483
MAR04128	-4.11566	4.11566
MAR04130	0	53.3073
MAR04131	-30.1734	30.1734
MAR04132	0	30.1734
MAR04303	0	30.8341
MAR04414	0	53.3073
MAR04415	0	0.01
MAR04416	0	119.921
MAR04774	-19.2177	19.2177
MAR04775	-19.2177	19.2177
MAR04831	-1000	1000
MAR04832	-0.01	0.01
MAR07674	0	12.4974
MAR08761	0	336.489
MAR08762	-1529.52	1529.52
MAR08764	0	0.01
MAR08766	-5.39597	5.39597
MAR08767	0	30.1734
MAR00454	0	1000
MAR04297	0	4.81143
MAR04310	0	336.489
MAR04315	-503.54	503.54
MAR04316	-5.39597	5.39597
MAR04317	0	26.9022
MAR04318	0	26.9022
MAR04319	0	2.84057
MAR04320	0	26.9022
MAR04356	0	1529.52
MAR04383	-4.87412	4.87412
MAR04385	0	24.3058
MAR04386	0	16.103
MAR04387	0	10.4868
MAR04399	0	0.302653
MAR04400	0	19.5424
MAR04401	0	1.77264
MAR04402	-4.41736	4.41736
MAR04403	0	1000
MAR04490	0	2.84057
MAR04706	0	4.81143
MAR08768	0	19.5424
MAR04590	0	161.435
MAR04591	0	124.548
MAR04592	-5.39597	5.39597
MAR04593	0	503.54
MAR04594	0	46.6734
MAR04595	-39.9606	39.9606
MAR08341	0	228.9
MAR08342	-1000	1000
MAR08344	-228.9	228.9
MAR08352	-9.20553	9.20553
MAR08353	-1000	1000
MAR08726	0	8.6489
MAR08727	0	14.9087
MAR08728	0	1000
MAR08729	0	2.06046
MAR06537	-228.9	228.9
MAR01568	0	2.60002
MAR03853	0	225.906
MAR03854	0	5.39597
MAR03855	0	5.39597
MAR03857	0	148.727
MAR03859	0	55.4564
MAR04087	0	1.06215
MAR04089	0	21.3933
MAR04091	0	1.06215
MAR04093	0	36.8231
MAR04095	0	36.8231
MAR04101	0	505.994
MAR04103	0	1.31713
MAR04143	0	168.118
MAR04193	0	115.255
MAR08497	0	228.9
MAR08498	0	2155.99
MAR08499	0	2155.99
MAR08500	0	228.9
MAR08501	0	290.398
MAR08502	-716.491	716.491
MAR08503	0	183.857
MAR08504	0	836.425
MAR08506	0	836.425
MAR08507	0	716.491
MAR08508	0	716.491
MAR08509	0	228.9
MAR08511	0	148.727
MAR08512	-55.4564	55.4564
MAR08514	0	55.4564
MAR08516	0	11.2433
MAR08517	0	1000
MAR04280	-1.17313	1.17313
MAR00153	0	37.4619
MAR03212	0	185.868
MAR03797	0	37.4619
MAR03800	0	16.8598
MAR04105	0	31.4526
MAR04106	0	31.4526
MAR04107	0	31.4526
MAR04282	0	93.0892
MAR04331	-37.4619	37.4619
MAR04459	0	37.4619
MAR04460	0	37.4619
MAR04464	0	1000
MAR04497	0	451.517
MAR04741	0	26.4088
MAR08078	0	1000
MAR09803	-1000	1000
MAR09804	-301.512	301.512
MAR00718	0	9.84675
MAR00719	0	1.25717
MAR01434	-195.164	195.164
MAR01436	0	10.9759
MAR03163	0	185.868
MAR04461	-141.6	141.6
MAR04604	0	198.034
MAR05351	-1.17313	1.17313
MAR07709	-112.329	112.329
MAR04052	0	10.5843
MAR04304	0	2.54324
MAR04350	-8.6489	8.6489
MAR04351	-2.66529	2.66529
MAR04352	-2.66529	2.66529
MAR04354	-86.5575	86.5575
MAR04398	-33.7883	33.7883
MAR04404	-33.8535	33.8535
MAR04473	0	16.0262
MAR04474	0	16.0262
MAR04476	-14.294	14.294
MAR04477	-5.0119	5.0119
MAR04501	-33.8535	33.8535
MAR04565	-86.6674	86.6674
MAR04567	0	19.2177
MAR09799	-21.1691	21.1691
MAR09800	-336.489	336.489
MAR04623	0	87.6583
MAR04625	0	44.0563
MAR04710	-86.5575	86.5575
MAR04841	-2.60002	2.60002
MAR08074	0	8.6489
MAR08653	-87.6583	87.6583
MAR03998	0	52.5814
MAR04000	0	19.6641
MAR04002	-93.2873	93.2873
MAR04004	-93.2873	93.2873
MAR04010	0	28.1805
MAR04081	0	28.1805
MAR04082	0	28.1805
MAR04012	0	235.855
MAR04014	0	9.44865
MAR04020	-16.0997	16.0997
MAR04022	0	19.6641
MAR04038	-7.75147	7.75147
MAR04040	0	17.2728
MAR04042	0	14.7675
MAR04046	0	2.86833
MAR04048	0	9.44865
MAR04080	0	7.97287
MAR04085	0	46.4756
MAR04086	0	46.4756
MAR04134	0	52.5814
MAR04135	-16.0997	16.0997
MAR04168	0	9.34068
MAR04171	0	115.255
MAR04290	0	33.0109
MAR04406	0	3.03216
MAR04412	-7.81492	7.81492
MAR04417	0	28.1805
MAR04418	0	24.891
MAR04419	0	7.27423
MAR04421	0	115.255
MAR04449	0	28.1805
MAR04450	0	28.1805
MAR04451	0	1000
MAR04452	0	24.891
MAR04453	0	2.86833
MAR04480	-192.004	192.004
MAR04481	0	0.704909
MAR04482	0	0.704909
MAR04486	0	2.84057
MAR04487	0	2.84057
MAR04488	0	2.84057
MAR04489	0	2.84057
MAR04492	0	2.84057
MAR04493	0	2.84057
MAR04495	0	2.84057
MAR04496	0	2.84057
MAR04518	0	3.50363
MAR04519	0	27.8864
MAR04520	0	27.8864
MAR04573	0	115.255
MAR04574	-37.3524	37.3524
MAR04600	0	10.2625
MAR04602	0	28.1805
MAR04603	-37.3524	37.3524
MAR04611	0	0.697876
MAR04612	0	0.697876
MAR04614	0	0.697876
MAR04615	0	0.697876
MAR04617	0	0.697876
MAR04618	0	0.697876
MAR04619	0	0.697876
MAR04621	0	0.697876
MAR04632	0	28.1805
MAR04646	0	27.8864
MAR04648	0	27.8864
MAR04649	0	27.8864
MAR04650	0	27.8864
MAR04651	-37.3524	37.3524
MAR04663	-37.3524	37.3524
MAR04664	0	24.891
MAR04694	0	0.704909
MAR04695	-37.3524	37.3524
MAR04705	0	28.1805
MAR04709	-37.3524	37.3524
MAR04799	0	7.49413
MAR04802	0	7.49413
MAR04804	-44.6293	44.6293
MAR04808	0	4.52715
MAR04810	0	44.6293
MAR04812	-7.81492	7.81492
MAR04814	-7.75147	7.75147
MAR05301	0	20.8944
MAR05353	-16.0997	16.0997
MAR06601	0	0.01
MAR06602	-202.559	202.559
MAR06603	-202.559	202.559
MAR06605	-1000	1000
MAR06606	-1000	1000
MAR06607	-1000	1000
MAR06609	-1000	1000
MAR06610	0	1000
MAR06611	-1000	1000
MAR07144	0	27.4692
MAR08755	0	27.8864
MAR09797	0	1000
MAR04016	-165.498	165.498
MAR04018	-165.498	165.498
MAR04044	-165.498	165.498
MAR04291	-165.498	165.498
MAR04420	0	165.498
MAR04570	-165.498	165.498
MAR04572	0	165.498
MAR04006	-165.498	165.498
MAR04028	-165.498	165.498
MAR04030	-165.498	165.498
MAR04670	-165.498	165.498
MAR04673	-165.498	165.498
MAR04675	0	165.498
MAR06614	-165.498	165.498
MAR06615	-165.498	165.498
MAR06616	-165.498	165.498
MAR04635	-165.498	165.498
MAR03793	-53.1662	53.1662
MAR03931	0	37.698
MAR03969	0	20.8944
MAR03970	0	28.1805
MAR04008	-17.1466	17.1466
MAR04032	0	3.17051
MAR04034	0	1.4983
MAR04036	0	10.803
MAR04050	-1.4983	1.4983
MAR04056	0	28.1805
MAR04059	0	52.5814
MAR04060	0	52.5814
MAR04127	0	16.6507
MAR04177	0	28.1805
MAR04179	0	28.1805
MAR04182	0	26.9022
MAR04183	0	33.0109
MAR04192	0	33.0109
MAR04194	0	3.17051
MAR04210	0	115.255
MAR04211	0	9.34068
MAR04343	0	0.491714
MAR04345	-70.7067	70.7067
MAR04346	0	100.071
MAR04470	0	70.7067
MAR04471	0	70.7067
MAR04472	0	70.7067
MAR04484	0	28.1805
